Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0],top_i/waveform_iq_waveform_i[17:0],top_i/lut_decoder_1_x8[17:0],top_i/ddc_branch_0_x7673,top_i/xlslice_1_Dout[35:0],top_i/xlslice_2_Dout[35:0],top_i/unwrap_diff_0_x55,top_i/unwrap_diff_0_x56[31:0],top_i/signal_input_adc_out_2[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED
1548,1548,0,4,-92699,-92664,0,-295464,-259480,0,-12999652,-587
1549,1549,0,15,-121109,50123,0,-345468,-309484,0,-12999659,-535
1550,1550,0,4,-131072,0,0,-391064,-332282,0,-12999663,-510
1551,1551,0,6,-121090,50170,0,-469952,-358578,0,-12999665,-535
1552,1552,0,-1,-92664,92698,0,-496248,-437466,1,-12999666,-497
1553,1553,0,8,50123,121108,0,-564642,-483062,0,-2,-565
1554,1554,0,2,0,131071,0,-614646,-533066,0,-3,-432
1555,1555,0,4,50170,121089,0,-642750,-542434,0,-4,-110
1556,1556,0,9,92698,92663,0,-650337,-544963,0,-5,-137
1557,1557,0,11,121108,-50124,0,-645301,-537409,0,-6,217
1558,1558,0,3,131071,-1,0,-630079,-527261,0,-7,-31
1559,1559,0,17,121089,-50171,0,-619695,-511685,0,-8,304
1560,1560,0,4,92663,-92699,0,-612599,-497493,0,-9,240
1561,1561,0,-1,-50124,-121109,0,-609149,-492893,0,-10,285
1562,1562,0,18,-1,-131072,0,-612227,-493919,0,-11,452
1563,1563,0,9,-50171,-121090,0,-616859,-498551,0,-12,351
1564,1564,0,5,-92699,-92664,0,-621871,-503563,0,-13,515
1565,1565,0,-5,-121109,50123,0,-627274,-507165,0,-14,428
1566,1566,0,1,-131072,0,0,-628588,-509793,0,-15,377
1567,1567,0,9,-121090,50170,0,-627304,-508509,0,-16,384
1568,1568,0,9,-92664,92698,0,-625108,-507411,0,-17,261
1569,1569,0,9,50123,121108,0,-621430,-503733,0,-18,221
1570,1570,0,-2,0,131071,0,-619620,-501018,0,-19,-137
1571,1571,0,3,50170,121089,0,-618546,-499586,0,-20,-204
1572,1572,0,9,92698,92663,0,-619050,-500090,0,-21,-344
1573,1573,0,-2,121108,-50124,0,-620052,-501092,0,-22,-251
1574,1574,0,12,131071,-1,0,-620635,-502841,0,-23,-325
1575,1575,0,8,121089,-50171,0,-622006,-503755,0,-24,-374
1576,1576,0,4,92663,-92699,0,-622684,-504433,0,-25,-312
1577,1577,0,-9,-50124,-121109,0,-622672,-504429,0,-26,-326
1578,1578,0,13,-1,-131072,0,-622195,-503952,0,-27,-348
1579,1579,0,1,-50171,-121090,0,-621977,-503298,0,-28,-209
1580,1580,0,2,-92699,-92664,0,-621383,-502902,0,-29,-443
1581,1581,0,14,-121109,50123,0,-620969,-502764,0,-30,-4
1582,1582,0,4,-131072,0,0,-620747,-502542,0,-31,-336
1583,1583,0,-13,-121090,50170,0,-620660,-502484,0,-32,120
1584,1584,0,9,-92664,92698,0,58,58,0,-33,-3
1585,1585,0,13,50123,121108,0,280,280,0,-34,-108
1586,1586,0,4,0,131071,0,694,418,0,-35,125
1587,1587,0,7,50170,121089,0,1090,814,0,-36,36
1588,1588,0,1,92698,92663,0,1308,1468,0,-37,189
1589,1589,0,5,121108,-50124,0,1308,1786,0,-38,166
1590,1590,0,29,131071,-1,0,1312,1798,0,-39,88
1591,1591,0,-2,121089,-50171,0,860,1120,0,-40,129
1592,1592,0,-4,92663,-92699,0,-54,-251,0,-41,193
1593,1593,0,-4,-50124,-121109,0,-1220,-2000,0,-42,12
1594,1594,0,-1,-1,-131072,0,-2723,-3002,0,-43,209
1595,1595,0,-2,-50171,-121090,0,-3227,-3506,0,-44,23
1596,1596,0,14,-92699,-92664,0,-2511,-3148,0,-45,73
1597,1597,0,4,-121109,50123,0,204,-1338,0,-46,-23
1598,1598,0,6,-131072,0,0,5108,1114,0,-47,-153
1599,1599,0,0,-121090,50170,0,8402,1114,0,-48,-47
1600,1600,0,15,-92664,92698,0,9686,1970,0,-49,-98
1601,1601,0,10,50123,121108,0,9029,-1,0,-50,-116
1602,1602,0,10,0,131071,0,9029,-7205,0,-51,-111
1603,1603,0,4,50170,121089,0,4017,-14723,0,-52,-206
1604,1604,0,-5,92698,92663,0,-2931,-19355,0,-53,-204
1605,1605,0,10,121108,-50124,0,-3957,-21407,0,-54,-93
1606,1606,0,12,131071,-1,0,-507,-17957,0,-55,-223
1607,1607,0,10,121089,-50171,0,6589,-10861,0,-56,-7
1608,1608,0,17,92663,-92699,0,22165,4715,0,-57,-53
1609,1609,0,11,-50124,-121109,0,32313,9789,0,-58,-65
1610,1610,0,7,-1,-131072,0,39867,17343,0,-59,-62
1611,1611,0,7,-50171,-121090,0,34809,12285,0,-60,-184
1612,1612,0,-1,-92699,-92664,0,6705,-15819,0,-61,-144
1613,1613,0,25,-121109,50123,0,-26631,-32487,0,-62,-94
1614,1614,0,10,-131072,0,0,-95025,-55285,0,-63,-19
1615,1615,0,3,-121090,50170,0,-121321,-134173,0,-64,25
1616,1616,0,14,-92664,92698,0,-200209,-186765,0,-65,42
1617,1617,0,2,50123,121108,0,-268603,-255159,0,-66,-14
1618,1618,0,11,0,131071,0,-318607,-271827,0,-67,74
1619,1619,0,9,50170,121089,0,-346711,-281195,0,-68,98
1620,1620,0,-7,92698,92663,0,-351769,-288782,0,-69,115
1621,1621,0,2,121108,-50124,0,-344215,-283746,0,-70,23
1622,1622,0,11,131071,-1,0,-334067,-268524,0,-71,11
1623,1623,0,11,121089,-50171,0,-323683,-247756,0,-72,-12
1624,1624,0,-5,92663,-92699,0,-313039,-233564,0,-73,61
1625,1625,0,14,-50124,-121109,0,-309589,-232414,0,-74,31
1626,1626,0,4,-1,-131072,0,-311641,-234466,0,-75,-32
1627,1627,0,-5,-50171,-121090,0,-316273,-239098,0,-76,-73
1628,1628,0,14,-92699,-92664,0,-323791,-244110,0,-77,-67
1629,1629,0,-8,-121109,50123,0,-327393,-251314,0,-78,-82
1630,1630,0,-2,-131072,0,0,-329364,-253285,0,-79,-134
1631,1631,0,7,-121090,50170,0,-328508,-252857,0,-80,-158
1632,1632,0,1,-92664,92698,0,-325214,-249563,0,-81,-75
1633,1633,0,9,50123,121108,0,-322762,-245885,0,-82,-101
1634,1634,0,4,0,131071,0,-320047,-242265,0,-83,-97
1635,1635,0,8,50170,121089,0,-318973,-241191,0,-84,-189
1636,1636,0,5,92698,92663,0,-319309,-241527,0,-85,-152
1637,1637,0,3,121108,-50124,0,-319810,-243030,0,-86,-97
1638,1638,0,-1,131071,-1,0,-321559,-244196,0,-87,-5
1639,1639,0,11,121089,-50171,0,-322930,-245567,0,-88,-37
1640,1640,0,12,92663,-92699,0,-323608,-245793,0,-89,-15
1641,1641,0,16,-50124,-121109,0,-323596,-245781,0,-90,-10
1642,1642,0,3,-1,-131072,0,-323437,-245304,0,-91,-26
1643,1643,0,-2,-50171,-121090,0,-322783,-244868,0,-92,-52
1644,1644,0,14,-92699,-92664,0,-322189,-244670,0,-93,56
1645,1645,0,7,-121109,50123,0,-321775,-244256,0,-94,52
1646,1646,0,13,-131072,0,0,-321553,-244108,0,-95,22
1647,1647,0,2,-121090,50170,1,-321495,-244050,0,-96,-160
1648,1648,0,16,-92664,92698,0,-321437,-243992,0,-97,-92
1649,1649,0,11,50123,121108,0,-321215,-243770,0,-98,83
1650,1650,0,-8,0,131071,0,-320801,-243632,0,-365391529,9
1651,1651,0,10,50170,121089,0,-320405,-243236,0,56265899,-22
1652,1652,0,13,92698,92663,0,-320187,-242582,0,-192653015,-169
1653,1653,0,15,121108,-50124,0,-320187,-242264,0,-61131097,-51
1654,1654,0,4,131071,-1,0,-320183,-242252,0,5631482,-5
1655,1655,0,14,121089,-50171,0,-320635,-242930,0,-27879361,35
1656,1656,0,11,92663,-92699,0,-321549,-244301,0,-11107604,-2
1657,1657,0,11,-50124,-121109,0,-322715,-246050,0,-19495529,-33
1658,1658,0,-14,-1,-131072,0,-324218,-247052,0,-15301311,32
1659,1659,0,22,-50171,-121090,0,-324722,-247556,0,-17398452,-57
1660,1660,0,2,-92699,-92664,0,-324006,-247198,0,-16349878,-12
1661,1661,0,-4,-121109,50123,0,-321291,-245388,0,-16874165,-67
1662,1662,0,7,-131072,0,0,-316387,-242936,0,-16612022,-22
1663,1663,0,-1,-121090,50170,0,-313093,-242936,0,-16743093,37
1664,1664,0,2,-92664,92698,0,-311809,-242080,0,-16808628,-109
1665,1665,0,5,50123,121108,0,-312466,-244051,0,-16775861,-28
1666,1666,0,11,0,131071,0,-312466,-251255,0,-16792244,-107
1667,1667,0,6,50170,121089,0,-317478,-258773,0,-16800435,-48
1668,1668,0,0,92698,92663,0,-324426,-263405,0,-16796340,-22
1669,1669,0,0,121108,-50124,0,-325452,-265457,0,-16794293,-14
1670,1670,0,-1,131071,-1,0,-322002,-262007,0,-16793270,-121
1671,1671,0,-5,121089,-50171,0,-314906,-254911,0,-16792759,-81
1672,1672,0,4,92663,-92699,0,-299330,-239335,0,-16792504,-59
1673,1673,0,7,-50124,-121109,0,-289182,-234261,0,-16792377,-60
1674,1674,0,9,-1,-131072,0,-281628,-226707,0,-16792314,35
1675,1675,0,2,-50171,-121090,0,-286686,-231765,0,-16792283,7
1676,1676,0,5,-92699,-92664,0,-314790,-259869,0,-16792268,-23
1677,1677,0,-1,-121109,50123,0,-348126,-276537,0,-16792261,-4
1678,1678,0,4,-131072,0,0,-416520,-299335,0,-16792257,-12
1679,1679,0,8,-121090,50170,0,-442816,-378223,0,-16792255,-1
1680,1680,0,13,-92664,92698,0,-521704,-430815,1,-16792254,20
1681,1681,0,8,50123,121108,0,-590098,-499209,0,2,23
1682,1682,0,6,0,131071,0,-640102,-515877,0,3,21
1683,1683,0,4,50170,121089,0,-668206,-525245,0,4,-43
1684,1684,0,9,92698,92663,0,-673264,-532832,0,5,-33
1685,1685,0,13,121108,-50124,0,-665710,-527796,0,6,-62
1686,1686,0,-13,131071,-1,0,-655562,-512574,0,7,-14
1687,1687,0,14,121089,-50171,0,-645178,-491806,0,8,-4
1688,1688,0,6,92663,-92699,0,-634534,-477614,0,9,-34
1689,1689,0,7,-50124,-121109,0,-631084,-476464,0,10,-4
1690,1690,0,4,-1,-131072,0,-633136,-478516,0,11,-49
1691,1691,0,6,-50171,-121090,0,-637768,-483148,0,12,-43
1692,1692,0,-4,-92699,-92664,0,-645286,-488160,0,13,19
1693,1693,0,5,-121109,50123,0,-648888,-495364,0,14,14
1694,1694,0,6,-131072,0,0,-650859,-497335,0,15,-17
1695,1695,0,-3,-121090,50170,0,-650003,-496907,0,16,-65
1696,1696,0,4,-92664,92698,0,-646709,-493613,0,17,-30
1697,1697,0,4,50123,121108,0,-644257,-489935,0,18,4
1698,1698,0,7,0,131071,0,-641542,-486315,0,19,7
1699,1699,0,2,50170,121089,0,-640468,-485241,0,20,-1
1700,1700,0,6,92698,92663,0,-640804,-485577,0,21,-47
1701,1701,0,7,121108,-50124,0,-641305,-487080,0,22,-9
1702,1702,0,9,131071,-1,0,-643054,-488246,0,23,-41
1703,1703,0,3,121089,-50171,0,-644425,-489617,0,24,-11
1704,1704,0,11,92663,-92699,0,-645103,-489843,0,25,-45
1705,1705,0,9,-50124,-121109,0,-645091,-489831,0,26,-45
1706,1706,0,-5,-1,-131072,0,-644932,-489354,0,27,-12
1707,1707,0,7,-50171,-121090,0,-644278,-488918,0,28,-34
1708,1708,0,-7,-92699,-92664,0,-643684,-488720,0,29,-14
1709,1709,0,12,-121109,50123,0,-643270,-488306,0,30,-76
1710,1710,0,1,-131072,0,0,-643048,-488158,0,31,1
1711,1711,0,-1,-121090,50170,0,-642990,-488100,0,32,-40
1712,1712,0,-7,-92664,92698,0,87,87,0,33,15
1713,1713,0,17,50123,121108,0,309,161,0,34,60
1714,1714,0,3,0,131071,0,585,437,0,35,-48
1715,1715,0,2,50170,121089,0,783,1031,0,36,-5
1716,1716,0,13,92698,92663,0,783,1467,0,37,-58
1717,1717,0,2,121108,-50124,0,942,1944,0,38,-46
1718,1718,0,0,131071,-1,0,950,1956,0,39,-21
1719,1719,0,3,121089,-50171,0,498,1278,0,40,-10
1720,1720,0,4,92663,-92699,0,-416,-93,0,41,-13
1721,1721,0,3,-50124,-121109,0,-2165,-1259,0,42,-78
1722,1722,0,-3,-1,-131072,0,-3668,-2762,0,43,65
1723,1723,0,12,-50171,-121090,0,-4004,-2930,0,44,-116
1724,1724,0,4,-92699,-92664,0,-2930,-2214,0,45,43
1725,1725,0,4,-121109,50123,0,690,-404,0,46,31
1726,1726,0,3,-131072,0,0,4368,-404,0,47,-76
1727,1727,0,16,-121090,50170,0,7662,1792,0,48,-34
1728,1728,0,11,-92664,92698,0,8090,3076,0,49,-79
1729,1729,0,16,50123,121108,0,8090,448,0,50,50
1730,1730,0,1,0,131071,0,4488,-4955,0,51,66
1731,1731,0,1,50170,121089,0,-3030,-9967,0,52,-78
1732,1732,0,-8,92698,92663,0,-5346,-14599,0,53,-58
1733,1733,0,-2,121108,-50124,0,-8424,-17677,0,54,-53
1734,1734,0,-8,131071,-1,0,-6124,-15377,0,55,46
1735,1735,0,9,121089,-50171,0,4520,-4733,0,56,-40
1736,1736,0,12,92663,-92699,0,14904,459,0,57,-16
1737,1737,0,12,-50124,-121109,0,30126,15681,0,58,-52
1738,1738,0,9,-1,-131072,0,35162,20717,0,59,-19
1739,1739,0,1,-50171,-121090,0,27575,13130,0,60,-2
1740,1740,0,0,-92699,-92664,0,8839,3762,0,61,-100
1741,1741,0,5,-121109,50123,0,-41165,-12906,0,62,17
1742,1742,0,6,-131072,0,0,-63963,-81300,0,63,-38
1743,1743,0,-3,-121090,50170,0,-142851,-133892,0,64,-31
1744,1744,0,1,-92664,92698,0,-221739,-212780,0,65,74
1745,1745,0,-2,50123,121108,0,-290133,-235578,0,66,-81
1746,1746,0,11,0,131071,0,-340137,-252246,0,67,27
1747,1747,0,2,50170,121089,0,-358873,-280350,0,68,-71
1748,1748,0,23,92698,92663,0,-366460,-285408,0,69,-41
1749,1749,0,9,121108,-50124,0,-361424,-277854,0,70,-6
1750,1750,0,7,131071,-1,0,-351276,-257558,0,71,-5
1751,1751,0,5,121089,-50171,0,-335700,-236790,0,72,-56
1752,1752,0,11,92663,-92699,0,-325056,-233242,0,73,-106
1753,1753,0,9,-50124,-121109,0,-322756,-230942,0,74,-37
1754,1754,0,12,-1,-131072,0,-324808,-232994,0,75,-130
1755,1755,0,2,-50171,-121090,0,-331756,-237626,0,76,-58
1756,1756,0,20,-92699,-92664,0,-336768,-247650,0,77,14
1757,1757,0,8,-121109,50123,0,-342171,-253053,0,78,-110
1758,1758,0,11,-131072,0,0,-343485,-253710,0,79,19
1759,1759,0,13,-121090,50170,0,-342201,-252426,0,80,-75
1760,1760,0,15,-92664,92698,0,-340005,-249132,0,81,-31
1761,1761,0,7,50123,121108,0,-336327,-244228,0,82,27
1762,1762,0,-10,0,131071,0,-333612,-241513,0,83,-55
1763,1763,0,10,50170,121089,0,-332896,-240797,0,84,30
1764,1764,0,11,92698,92663,0,-333064,-241301,0,85,-119
1765,1765,0,14,121108,-50124,0,-334567,-242303,0,86,11
1766,1766,0,-11,131071,-1,0,-336316,-244052,0,87,-24
1767,1767,0,11,121089,-50171,0,-337687,-244509,0,88,5
1768,1768,0,12,92663,-92699,0,-338365,-245187,0,89,-5
1769,1769,0,-3,-50124,-121109,0,-338361,-245175,0,90,-158
1770,1770,0,10,-1,-131072,0,-337884,-244857,0,91,16
1771,1771,0,16,-50171,-121090,0,-337230,-244639,0,92,-129
1772,1772,0,-7,-92699,-92664,0,-336636,-244045,0,93,-10
1773,1773,0,4,-121109,50123,0,-336222,-243769,0,94,-152
1774,1774,0,2,-131072,0,0,-336074,-243621,0,95,-114
1775,1775,0,14,-121090,50170,1,-336016,-243563,0,96,19
1776,1776,0,-3,-92664,92698,0,-335929,-243476,0,97,-38
1777,1777,0,11,50123,121108,0,-335707,-243402,0,98,52
1778,1778,0,1,0,131071,0,-335431,-243126,0,-348599275,-86
1779,1779,0,3,50170,121089,0,-335233,-242532,0,73058153,-63
1780,1780,0,4,92698,92663,0,-335233,-242096,0,-175860761,-34
1781,1781,0,2,121108,-50124,0,-335074,-241619,0,-44338843,-63
1782,1782,0,-3,131071,-1,0,-335066,-241607,0,22423736,98
1783,1783,0,12,121089,-50171,0,-335518,-242285,0,-11087107,-19
1784,1784,0,16,92663,-92699,0,-336432,-243656,0,-27858864,24
1785,1785,0,3,-50124,-121109,0,-338181,-244822,0,-19470939,-20
1786,1786,0,19,-1,-131072,0,-339684,-246325,0,-15276721,-88
1787,1787,0,4,-50171,-121090,0,-340020,-246493,0,-13179580,-53
1788,1788,0,3,-92699,-92664,0,-338946,-245777,0,-12131006,-160
1789,1789,0,-4,-121109,50123,0,-335326,-243967,0,-11606719,4
1790,1790,0,7,-131072,0,0,-331648,-243967,0,-11868862,-56
1791,1791,0,5,-121090,50170,0,-328354,-241771,0,-11737791,-35
1792,1792,0,4,-92664,92698,0,-327926,-240487,0,-11803326,2
1793,1793,0,5,50123,121108,0,-327926,-243115,0,-11836093,-91
1794,1794,0,7,0,131071,0,-331528,-248518,0,-11852476,21
1795,1795,0,14,50170,121089,0,-339046,-253530,0,-11860667,-57
1796,1796,0,20,92698,92663,0,-341362,-258162,0,-11856572,-84
1797,1797,0,-3,121108,-50124,0,-344440,-261240,0,-11854525,-43
1798,1798,0,4,131071,-1,0,-342140,-258940,0,-11853502,-33
1799,1799,0,7,121089,-50171,0,-331496,-248296,0,-11852991,-44
1800,1800,0,-5,92663,-92699,0,-321112,-243104,0,-11852736,-81
1801,1801,0,5,-50124,-121109,0,-305890,-227882,0,-11852609,-24
1802,1802,0,3,-1,-131072,0,-300854,-222846,0,-11852546,-82
1803,1803,0,-3,-50171,-121090,0,-308441,-230433,0,-11852515,-71
1804,1804,0,6,-92699,-92664,0,-327177,-239801,0,-11852500,-101
1805,1805,0,9,-121109,50123,0,-377181,-256469,0,-11852493,-182
1806,1806,0,11,-131072,0,0,-399979,-324863,0,-11852489,-59
1807,1807,0,7,-121090,50170,0,-478867,-377455,0,-11852487,-35
1808,1808,0,12,-92664,92698,0,-557755,-456343,1,-11852486,147
1809,1809,0,1,50123,121108,0,-626149,-479141,0,2,15
1810,1810,0,-2,0,131071,0,-676153,-495809,0,3,84
1811,1811,0,-6,50170,121089,0,-694889,-523913,0,4,-3
1812,1812,0,12,92698,92663,0,-702476,-528971,0,5,-18
1813,1813,0,7,121108,-50124,0,-697440,-521417,0,6,104
1814,1814,0,2,131071,-1,0,-687292,-501121,0,7,-42
1815,1815,0,10,121089,-50171,0,-671716,-480353,0,8,-81
1816,1816,0,12,92663,-92699,0,-661072,-476805,0,9,-85
1817,1817,0,20,-50124,-121109,0,-658772,-474505,0,10,-80
1818,1818,0,-3,-1,-131072,0,-660824,-476557,0,11,28
1819,1819,0,-1,-50171,-121090,0,-667772,-481189,0,12,-46
1820,1820,0,0,-92699,-92664,0,-672784,-491213,0,13,-53
1821,1821,0,1,-121109,50123,0,-678187,-496616,0,14,-79
1822,1822,0,11,-131072,0,0,-679501,-497273,0,15,-1
1823,1823,0,7,-121090,50170,0,-678217,-495989,0,16,-29
1824,1824,0,9,-92664,92698,0,-676021,-492695,0,17,23
1825,1825,0,13,50123,121108,0,-672343,-487791,0,18,45
1826,1826,0,10,0,131071,0,-669628,-485076,0,19,-29
1827,1827,0,6,50170,121089,0,-668912,-484360,0,20,10
1828,1828,0,5,92698,92663,0,-669080,-484864,0,21,-35
1829,1829,0,7,121108,-50124,0,-670583,-485866,0,22,-53
1830,1830,0,-11,131071,-1,0,-672332,-487615,0,23,115
1831,1831,0,5,121089,-50171,0,-673703,-488072,0,24,-54
1832,1832,0,15,92663,-92699,0,-674381,-488750,0,25,88
1833,1833,0,10,-50124,-121109,0,-674377,-488738,0,26,-58
1834,1834,0,16,-1,-131072,0,-673900,-488420,0,27,-75
1835,1835,0,5,-50171,-121090,0,-673246,-488202,0,28,-19
1836,1836,0,7,-92699,-92664,0,-672652,-487608,0,29,-71
1837,1837,0,9,-121109,50123,0,-672238,-487332,0,30,-67
1838,1838,0,-5,-131072,0,0,-672090,-487184,0,31,69
1839,1839,0,4,-121090,50170,0,-672032,-487126,0,32,-109
1840,1840,0,7,-92664,92698,0,87,29,0,33,13
1841,1841,0,2,50123,121108,0,235,177,0,34,-44
1842,1842,0,-4,0,131071,0,373,591,0,35,-95
1843,1843,0,5,50170,121089,0,373,987,0,36,10
1844,1844,0,4,92698,92663,0,591,1641,0,37,-9
1845,1845,0,13,121108,-50124,0,909,2118,0,38,26
1846,1846,0,2,131071,-1,0,917,2130,0,39,-30
1847,1847,0,4,121089,-50171,0,465,1452,0,40,-24
1848,1848,0,-6,92663,-92699,0,-906,538,0,41,-28
1849,1849,0,7,-50124,-121109,0,-2655,-1211,0,42,30
1850,1850,0,10,-1,-131072,0,-3657,-1712,0,43,-9
1851,1851,0,-2,-50171,-121090,0,-4161,-2048,0,44,-79
1852,1852,0,11,-92699,-92664,0,-2729,-1332,0,45,-47
1853,1853,0,10,-121109,50123,0,-14,-1332,0,46,-87
1854,1854,0,14,-131072,0,0,3664,1120,0,47,-5
1855,1855,0,-6,-121090,50170,0,4762,4414,0,48,-33
1856,1856,0,14,-92664,92698,0,4762,6126,0,49,-41
1857,1857,0,3,50123,121108,0,3448,4155,0,50,-66
1858,1858,0,10,0,131071,0,-1955,553,0,51,15
1859,1859,0,9,50170,121089,0,-4461,-4459,0,52,97
1860,1860,0,12,92698,92663,0,-11409,-11407,0,53,-104
1861,1861,0,-13,121108,-50124,0,-13461,-13459,0,54,-66
1862,1862,0,4,131071,-1,0,-10011,-10009,0,55,-68
1863,1863,0,2,121089,-50171,0,-2915,-6461,0,56,-13
1864,1864,0,5,92663,-92699,0,12661,9115,0,57,69
1865,1865,0,5,-50124,-121109,0,22809,19263,0,58,-98
1866,1866,0,13,-1,-131072,0,30363,26817,0,59,38
1867,1867,0,4,-50171,-121090,0,25305,24288,0,60,13
1868,1868,0,5,-92699,-92664,0,-2799,14920,0,61,-2
1869,1869,0,-11,-121109,50123,0,-19467,-35084,0,62,-77
1870,1870,0,6,-131072,0,0,-87861,-80680,0,63,-104
1871,1871,0,3,-121090,50170,0,-166749,-159568,0,64,-133
1872,1872,0,6,-92664,92698,0,-245637,-185864,0,65,-73
1873,1873,0,15,50123,121108,0,-314031,-208662,0,66,26
1874,1874,0,8,0,131071,0,-347367,-258666,0,67,-88
1875,1875,0,-9,50170,121089,0,-375471,-277402,0,68,-12
1876,1876,0,2,92698,92663,0,-380529,-284989,0,69,19
1877,1877,0,11,121108,-50124,0,-375493,-274917,0,70,-56
1878,1878,0,5,131071,-1,0,-360271,-254621,0,71,25
1879,1879,0,11,121089,-50171,0,-344695,-249429,0,72,-83
1880,1880,0,2,92663,-92699,0,-337599,-242333,0,73,-91
1881,1881,0,9,-50124,-121109,0,-335299,-240033,0,74,-20
1882,1882,0,19,-1,-131072,0,-338377,-242085,0,75,-138
1883,1883,0,10,-50171,-121090,0,-343009,-251349,0,76,-25
1884,1884,0,3,-92699,-92664,0,-350527,-258867,0,77,-152
1885,1885,0,16,-121109,50123,0,-354129,-260668,0,78,-45
1886,1886,0,3,-131072,0,0,-356100,-262639,0,79,75
1887,1887,0,8,-121090,50170,0,-355244,-261355,0,80,-49
1888,1888,0,12,-92664,92698,0,-351950,-256963,0,81,9
1889,1889,0,7,50123,121108,0,-348272,-253285,0,82,-38
1890,1890,0,4,0,131071,0,-346462,-251475,0,83,13
1891,1891,0,7,50170,121089,0,-346104,-250401,0,84,80
1892,1892,0,5,92698,92663,0,-346608,-250737,0,85,15
1893,1893,0,12,121108,-50124,0,-348111,-252240,0,86,-31
1894,1894,0,-3,131071,-1,0,-349860,-252823,0,87,-41
1895,1895,0,10,121089,-50171,0,-351231,-254194,0,88,-12
1896,1896,0,8,92663,-92699,0,-351457,-254872,0,89,4
1897,1897,0,3,-50124,-121109,0,-351445,-254864,0,90,-39
1898,1898,0,7,-1,-131072,0,-350968,-254705,0,91,-107
1899,1899,0,-9,-50171,-121090,0,-350314,-254051,0,92,-89
1900,1900,0,7,-92699,-92664,0,-349720,-253655,0,93,-45
1901,1901,0,8,-121109,50123,0,-349444,-253379,0,94,-75
1902,1902,0,-10,-131072,0,0,-349296,-253231,0,95,-87
1903,1903,0,11,-121090,50170,1,-349238,-253144,0,96,-90
1904,1904,0,4,-92664,92698,0,-349151,-253115,0,97,-95
1905,1905,0,6,50123,121108,0,-349003,-252967,0,98,-3
1906,1906,0,7,0,131071,0,-348865,-252553,0,-336746789,-44
1907,1907,0,9,50170,121089,0,-348865,-252157,0,84910639,38
1908,1908,0,9,92698,92663,0,-348647,-251503,0,-164008275,23
1909,1909,0,6,121108,-50124,0,-348329,-251026,0,-32486357,-13
1910,1910,0,3,131071,-1,0,-348321,-251014,0,34276222,51
1911,1911,0,9,121089,-50171,0,-348773,-251692,0,765379,2
1912,1912,0,12,92663,-92699,0,-350144,-252606,0,-16006378,19
1913,1913,0,-1,-50124,-121109,0,-351893,-254355,0,-7618453,35
1914,1914,0,7,-1,-131072,0,-352895,-254856,0,-3424235,13
1915,1915,0,6,-50171,-121090,0,-353399,-255192,0,-1327094,32
1916,1916,0,6,-92699,-92664,0,-351967,-254476,0,-278520,-96
1917,1917,0,-3,-121109,50123,0,-349252,-254476,0,245767,-39
1918,1918,0,-1,-131072,0,0,-345574,-252024,0,-16376,-83
1919,1919,0,4,-121090,50170,0,-344476,-248730,0,114695,-27
1920,1920,0,3,-92664,92698,0,-344476,-247018,0,49160,-80
1921,1921,0,2,50123,121108,0,-345790,-248989,0,16393,-113
1922,1922,0,1,0,131071,0,-351193,-252591,0,10,-33
1923,1923,0,11,50170,121089,0,-353699,-257603,0,-8181,-87
1924,1924,0,11,92698,92663,0,-360647,-264551,0,-12276,-42
1925,1925,0,4,121108,-50124,0,-362699,-266603,0,-14323,-9
1926,1926,0,-4,131071,-1,0,-359249,-263153,0,-15346,-16
1927,1927,0,9,121089,-50171,0,-352153,-259605,0,-15857,64
1928,1928,0,15,92663,-92699,0,-336577,-244029,0,-16112,11
1929,1929,0,12,-50124,-121109,0,-326429,-233881,0,-16239,-29
1930,1930,0,2,-1,-131072,0,-318875,-226327,0,-16302,-22
1931,1931,0,4,-50171,-121090,0,-323933,-228856,0,-16333,-23
1932,1932,0,11,-92699,-92664,0,-352037,-238224,0,-16348,29
1933,1933,0,8,-121109,50123,0,-368705,-288228,0,-16355,-27
1934,1934,0,6,-131072,0,0,-437099,-333824,0,-16359,-66
1935,1935,0,14,-121090,50170,0,-515987,-412712,0,-16361,-93
1936,1936,0,0,-92664,92698,0,-594875,-439008,1,-16362,-66
1937,1937,0,18,50123,121108,0,-663269,-461806,0,-2,-37
1938,1938,0,-12,0,131071,0,-696605,-511810,0,-3,-11
1939,1939,0,3,50170,121089,0,-724709,-530546,0,-4,-35
1940,1940,0,-3,92698,92663,0,-729767,-538133,0,-5,-87
1941,1941,0,-4,121108,-50124,0,-724731,-528061,0,-6,-31
1942,1942,0,4,131071,-1,0,-709509,-507765,0,-7,25
1943,1943,0,16,121089,-50171,0,-693933,-502573,0,-8,26
1944,1944,0,22,92663,-92699,0,-686837,-495477,0,-9,32
1945,1945,0,8,-50124,-121109,0,-684537,-493177,0,-10,-34
1946,1946,0,12,-1,-131072,0,-687615,-495229,0,-11,-8
1947,1947,0,18,-50171,-121090,0,-692247,-504493,0,-12,3
1948,1948,0,6,-92699,-92664,0,-699765,-512011,0,-13,8
