Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_i[31:0],top_i/baseband_j[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED
32598,32598,0,1,-67916,-39912
32599,32599,0,1,-83784,-47087
32600,32600,0,1,-90638,-54796
32601,32601,0,1,-87123,-61963
32602,32602,0,1,-74492,-67361
32603,32603,0,1,-56083,-69891
32604,32604,0,1,-36249,-68750
32605,32605,0,1,-19187,-63626
32606,32606,0,1,-7935,-54744
32607,32607,0,1,-3836,-42884
32608,32608,0,1,-6419,-29313
32609,32609,0,1,-13805,-15658
32610,32610,0,1,-23285,-3655
32611,32611,0,1,-32012,5045
32612,32612,0,1,-37604,9130
32613,32613,0,1,-38491,7814
32614,32614,0,1,-34135,1054
32615,32615,0,1,-25016,-10386
32616,32616,0,1,-12564,-24891
32617,32617,0,1,1062,-40235
32618,32618,0,1,13209,-53902
32619,32619,0,1,21116,-63578
32620,32620,0,1,22367,-67731
32621,32621,0,1,15370,-66004
32622,32622,0,1,-165,-59430
32623,32623,0,1,-22905,-50223
32624,32624,0,1,-49878,-41218
32625,32625,0,1,-76797,-35037
32626,32626,0,1,-98846,-33325
32627,32627,0,1,-111681,-36135
32628,32628,0,1,-112478,-41860
32629,32629,0,1,-100790,-47598
32630,32630,0,1,-78779,-49977
32631,32631,0,1,-50849,-46145
32632,32632,0,1,-22614,-34717
32633,32633,0,1,534,-16241
32634,32634,0,1,14836,6742
32635,32635,0,1,19160,30166
32636,32636,0,1,15244,49293
32637,32637,0,1,7047,59730
32638,32638,0,1,-574,58282
32639,32639,0,1,-3458,43650
32640,32640,0,1,520,16766
32641,32641,0,1,10741,-19347
32642,32642,0,1,24047,-60016
32643,32643,0,1,35831,-99598
32644,32644,0,1,41525,-132470
32645,32645,0,1,38058,-154002
32646,32646,0,1,24819,-161456
32647,32647,0,1,3847,-154528
32648,32648,0,1,-20838,-135453
32649,32649,0,1,-44437,-108460
32650,32650,0,1,-62713,-78800
32651,32651,0,1,-73071,-51474
32652,32652,0,1,-74975,-30017
32653,32653,0,1,-69770,-15728
32654,32654,0,1,-60002,-7621
32655,32655,0,1,-48559,-3091
32656,32656,0,1,-37824,902
32657,32657,0,1,-29254,6537
32658,32658,0,1,-23320,14251
32659,32659,0,1,-19700,22538
32660,32660,0,1,-17694,28598
32661,32661,0,1,-16521,29546
32662,32662,0,1,-15569,23724
32663,32663,0,1,-14448,11604
32664,32664,0,1,-12953,-4098
32665,32665,0,1,-11063,-19290
32666,32666,0,1,-8907,-29819
32667,32667,0,1,-6832,-32982
32668,32668,0,1,-5415,-28556
32669,32669,0,1,-5362,-18859
32670,32670,0,1,-7360,-8026
32671,32671,0,1,-11793,-525
32672,32672,0,1,-18508,386
32673,32673,0,1,-26708,-6278
32674,32674,0,1,-35050,-18965
32675,32675,0,1,-42012,-34224
32676,32676,0,1,-46312,-47898
32677,32677,0,1,-47322,-56415
32678,32678,0,1,-45288,-57779
32679,32679,0,1,-41208,-51840
32680,32680,0,1,-36458,-39937
32681,32681,0,1,-32285,-24188
32682,32682,0,1,-29284,-6743
32683,32683,0,1,-27236,10699
32684,32684,0,1,-25232,26891
32685,32685,0,1,-22145,40705
32686,32686,0,1,-17228,50838
32687,32687,0,1,-10626,55522
32688,32688,0,1,-3566,52829
32689,32689,0,1,1909,41266
32690,32690,0,1,3532,20532
32691,32691,0,1,-385,-7950
32692,32692,0,1,-10312,-40872
32693,32693,0,1,-25150,-73558
32694,32694,0,1,-42416,-101011
32695,32695,0,1,-58821,-119038
32696,32696,0,1,-71114,-125281
32697,32697,0,1,-76908,-119773
32698,32698,0,1,-75241,-104686
32699,32699,0,1,-66815,-83644
32700,32700,0,1,-53713,-60689
32701,32701,0,1,-38893,-39241
32702,32702,0,1,-25518,-21512
32703,32703,0,1,-16256,-8449
32704,32704,0,1,-12778,-135
32705,32705,0,1,-15377,3625
32706,32706,0,1,-22933,2753
32707,32707,0,1,-33136,-3271
32708,32708,0,1,-42970,-15090
32709,32709,0,1,-49318,-32847
32710,32710,0,1,-49732,-55502
32711,32711,0,1,-43184,-80475
32712,32712,0,1,-30396,-103758
32713,32713,0,1,-13914,-120710
32714,32714,0,1,2350,-127247
32715,32715,0,1,14040,-121082
32716,32716,0,1,17402,-102559
32717,32717,0,1,10304,-74845
32718,32718,0,1,-7062,-43212
32719,32719,0,1,-32105,-13684
32720,32720,0,1,-60352,8545
32721,32721,0,1,-86415,20513
32722,32722,0,1,-105275,22135
32723,32723,0,1,-113461,16026
32724,32724,0,1,-109868,6460
32725,32725,0,1,-96074,-2159
32726,32726,0,1,-75914,-6790
32727,32727,0,1,-54611,-6691
32728,32728,0,1,-37480,-3600
32729,32729,0,1,-28560,-899
32730,32730,0,1,-29577,-2324
32731,32731,0,1,-39429,-10417
32732,32732,0,1,-54450,-25394
32733,32733,0,1,-69304,-44809
32734,32734,0,1,-78480,-64137
32735,32735,0,1,-77836,-78150
32736,32736,0,1,-65869,-82519
32737,32737,0,1,-44193,-75188
32738,32738,0,1,-17118,-57089
32739,32739,0,1,9525,-31793
32740,32740,0,1,29960,-4436
32741,32741,0,1,40086,19900
32742,32742,0,1,38444,37581
32743,32743,0,1,26347,47243
32744,32744,0,1,7289,49789
32745,32745,0,1,-14197,47632
32746,32746,0,1,-33784,43413
32747,32747,0,1,-48237,38951
32748,32748,0,1,-55735,34626
32749,32749,0,1,-55858,29451
32750,32750,0,1,-49135,21774
32751,32751,0,1,-36710,10351
32752,32752,0,1,-20147,-4940
32753,32753,0,1,-1497,-22692
32754,32754,0,1,16713,-40146
32755,32755,0,1,31588,-54030
32756,32756,0,1,40384,-61464
32757,32757,0,1,41203,-60728
32758,32758,0,1,33788,-51714
32759,32759,0,1,19948,-35999
32760,32760,0,1,3298,-16369
32761,32761,0,1,-11572,3714
32762,32762,0,1,-20465,20777
32763,32763,0,1,-20887,31957
32764,32764,0,1,-12984,35490
32765,32765,0,1,482,31055
32766,32766,0,1,14963,19887
32767,32767,0,1,25569,4552
32768,32768,0,1,28624,-11492
32769,32769,0,1,22784,-24767
32770,32770,0,1,9353,-32687
32771,32771,0,1,-8150,-34314
32772,32772,0,1,-25181,-30720
32773,32773,0,1,-37557,-24683
32774,32774,0,1,-42496,-19758
32775,32775,0,1,-39218,-19027
32776,32776,0,1,-28969,-23987
32777,32777,0,1,-14437,-33924
32778,32778,0,1,1016,-46049
32779,32779,0,1,14141,-56484
32780,32780,0,1,22448,-61603
32781,32781,0,1,24618,-59271
32782,32782,0,1,20621,-49639
32783,32783,0,1,11718,-35010
32784,32784,0,1,228,-19049
32785,32785,0,1,-10963,-5658
32786,32786,0,1,-19011,2243
32787,32787,0,1,-21824,3288
32788,32788,0,1,-18759,-2293
32789,32789,0,1,-10912,-13153
32790,32790,0,1,-1047,-27557
32791,32791,0,1,7155,-43947
32792,32792,0,1,10080,-61081
32793,32793,0,1,5428,-77897
32794,32794,0,1,-6938,-93178
32795,32795,0,1,-24744,-105378
32796,32796,0,1,-43778,-112764
32797,32797,0,1,-59062,-113893
32798,32798,0,1,-66279,-108331
32799,32799,0,1,-63091,-97118
32800,32800,0,1,-49829,-82848
32801,32801,0,1,-29492,-69096
32802,32802,0,1,-6911,-59423
32803,32803,0,1,12591,-56243
32804,32804,0,1,24518,-59942
32805,32805,0,1,26288,-68644
32806,32806,0,1,17759,-78673
32807,32807,0,1,1022,-85684
32808,32808,0,1,-20266,-86045
32809,32809,0,1,-41795,-77952
32810,32810,0,1,-59559,-62042
32811,32811,0,1,-70678,-41355
32812,32812,0,1,-73740,-20407
32813,32813,0,1,-68822,-3978
32814,32814,0,1,-57341,4157
32815,32815,0,1,-41534,2262
32816,32816,0,1,-23965,-8948
32817,32817,0,1,-7052,-26576
32818,32818,0,1,7334,-46368
32819,32819,0,1,18066,-63783
32820,32820,0,1,24786,-75162
32821,32821,0,1,27755,-78533
32822,32822,0,1,27558,-73951
32823,32823,0,1,24783,-63266
32824,32824,0,1,19794,-49460
32825,32825,0,1,12601,-35719
32826,32826,0,1,2986,-24610
32827,32827,0,1,-9301,-17522
32828,32828,0,1,-24149,-14533
32829,32829,0,1,-40851,-14723
32830,32830,0,1,-58019,-16722
32831,32831,0,1,-73683,-19254
32832,32832,0,1,-85746,-21577
32833,32833,0,1,-92500,-23446
32834,32834,0,1,-93144,-24950
32835,32835,0,1,-88242,-26168
32836,32836,0,1,-79607,-26906
32837,32837,0,1,-69965,-26670
32838,32838,0,1,-62289,-24920
32839,32839,0,1,-58896,-21469
32840,32840,0,1,-60784,-16834
32841,32841,0,1,-67326,-12326
32842,32842,0,1,-76378,-9864
32843,32843,0,1,-84928,-11372
32844,32844,0,1,-89992,-18147
32845,32845,0,1,-89516,-30328
32846,32846,0,1,-82906,-46699
32847,32847,0,1,-71173,-64923
32848,32848,0,1,-56550,-82098
32849,32849,0,1,-41694,-95463
32850,32850,0,1,-28965,-103017
32851,32851,0,1,-19838,-103826
32852,32852,0,1,-14639,-98065
32853,32853,0,1,-12788,-86824
32854,32854,0,1,-13228,-71753
32855,32855,0,1,-14921,-54815
32856,32856,0,1,-17124,-38070
32857,32857,0,1,-19449,-23523
32858,32858,0,1,-21619,-12849
32859,32859,0,1,-23229,-7157
32860,32860,0,1,-23587,-6648
32861,32861,0,1,-21735,-10408
32862,32862,0,1,-16853,-16416
32863,32863,0,1,-8697,-22115
32864,32864,0,1,2061,-25153
32865,32865,0,1,13691,-24224
32866,32866,0,1,23755,-19728
32867,32867,0,1,29720,-13751
32868,32868,0,1,29696,-9394
32869,32869,0,1,23071,-9553
32870,32870,0,1,10820,-15611
32871,32871,0,1,-4691,-26603
32872,32872,0,1,-20281,-39258
32873,32873,0,1,-32824,-49063
32874,32874,0,1,-40040,-51966
32875,32875,0,1,-41037,-46122
32876,32876,0,1,-36603,-32999
32877,32877,0,1,-28841,-17163
32878,32878,0,1,-20648,-4847
32879,32879,0,1,-15015,-1774
32880,32880,0,1,-14258,-10904
32881,32881,0,1,-19505,-31103
32882,32882,0,1,-30435,-57297
32883,32883,0,1,-45300,-82081
32884,32884,0,1,-61293,-98252
32885,32885,0,1,-75125,-101306
32886,32886,0,1,-83699,-91015
32887,32887,0,1,-84822,-71416
32888,32888,0,1,-77752,-49341
32889,32889,0,1,-63452,-32034
32890,32890,0,1,-44372,-24782
32891,32891,0,1,-23957,-29324
32892,32892,0,1,-5907,-43632
32893,32893,0,1,6801,-63048
32894,32894,0,1,12536,-82089
32895,32895,0,1,11297,-96268
32896,32896,0,1,4570,-103249
32897,32897,0,1,-5323,-103076
32898,32898,0,1,-15968,-97468
32899,32899,0,1,-25552,-88756
32900,32900,0,1,-33317,-78816
32901,32901,0,1,-39435,-68612
32902,32902,0,1,-44605,-58312
32903,32903,0,1,-49478,-47742
32904,32904,0,1,-54135,-37044
32905,32905,0,1,-57927,-26967
32906,32906,0,1,-59753,-18776
32907,32907,0,1,-58536,-13877
32908,32908,0,1,-53828,-13246
32909,32909,0,1,-46200,-17076
32910,32910,0,1,-37195,-24706
32911,32911,0,1,-28882,-34844
32912,32912,0,1,-23210,-45966
32913,32913,0,1,-21316,-56698
32914,32914,0,1,-23074,-65984
32915,32915,0,1,-27227,-73013
32916,32916,0,1,-31813,-77065
32917,32917,0,1,-34887,-77376
32918,32918,0,1,-35226,-73186
32919,32919,0,1,-32771,-63941
32920,32920,0,1,-28642,-49685
32921,32921,0,1,-24715,-31395
32922,32922,0,1,-22961,-11135
32923,32923,0,1,-24708,8213
32924,32924,0,1,-30154,23456
32925,32925,0,1,-38185,31814
32926,32926,0,1,-46555,31618
32927,32927,0,1,-52452,22856
32928,32928,0,1,-53251,7246
32929,32929,0,1,-47160,-12059
32930,32930,0,1,-33883,-31095
32931,32931,0,1,-14816,-45977
32932,32932,0,1,7038,-53746
32933,32933,0,1,27596,-53005
32934,32934,0,1,42546,-44262
32935,32935,0,1,48237,-29768
32936,32936,0,1,42519,-13063
32937,32937,0,1,25308,1873
32938,32938,0,1,-1380,11484
32939,32939,0,1,-33900,13443
32940,32940,0,1,-67749,7173
32941,32941,0,1,-98638,-6091
32942,32942,0,1,-123244,-23657
32943,32943,0,1,-139673,-42049
32944,32944,0,1,-147541,-57882
32945,32945,0,1,-147573,-68697
32946,32946,0,1,-141069,-73460
32947,32947,0,1,-129457,-72698
32948,32948,0,1,-114117,-68204
32949,32949,0,1,-96407,-62390
32950,32950,0,1,-77907,-57524
32951,32951,0,1,-60450,-55123
32952,32952,0,1,-46011,-55510
32953,32953,0,1,-36256,-57863
32954,32954,0,1,-31963,-60616
32955,32955,0,1,-32521,-62055
32956,32956,0,1,-35915,-60922
32957,32957,0,1,-39246,-56856
32958,32958,0,1,-39568,-50602
32959,32959,0,1,-35016,-43779
32960,32960,0,1,-25591,-38343
32961,32961,0,1,-13301,-36021
32962,32962,0,1,-1590,-37750
32963,32963,0,1,5770,-43343
32964,32964,0,1,6030,-51537
32965,32965,0,1,-1630,-60269
32966,32966,0,1,-15743,-67266
32967,32967,0,1,-33069,-70692
32968,32968,0,1,-49685,-69623
32969,32969,0,1,-62224,-64292
32970,32970,0,1,-68774,-56003
32971,32971,0,1,-69257,-46734
32972,32972,0,1,-65069,-38573
32973,32973,0,1,-58368,-33147
32974,32974,0,1,-51187,-31234
32975,32975,0,1,-44815,-32590
32976,32976,0,1,-39573,-36142
32977,32977,0,1,-35080,-40360
32978,32978,0,1,-30641,-43750
32979,32979,0,1,-25692,-45261
32980,32980,0,1,-20092,-44496
32981,32981,0,1,-14159,-41752
32982,32982,0,1,-8535,-37886
32983,32983,0,1,-4022,-34004
32984,32984,0,1,-1431,-31194
32985,32985,0,1,-1468,-30273
32986,32986,0,1,-4678,-31666
32987,32987,0,1,-11314,-35317
32988,32988,0,1,-21137,-40686
32989,32989,0,1,-33272,-46860
32990,32990,0,1,-46166,-52721
32991,32991,0,1,-57785,-57223
32992,32992,0,1,-66044,-59685
32993,32993,0,1,-69448,-60023
32994,32994,0,1,-67580,-58893
32995,32995,0,1,-61362,-57586
32996,32996,0,1,-52887,-57604
32997,32997,0,1,-44881,-60158
32998,32998,0,1,-39869,-65660
32999,32999,0,1,-39365,-73428
33000,33000,0,1,-43519,-81740
33001,33001,0,1,-51074,-88367
33002,33002,0,1,-59819,-91278
33003,33003,0,1,-67365,-89439
33004,33004,0,1,-71926,-83225
33005,33005,0,1,-72847,-74422
33006,33006,0,1,-70758,-65658
33007,33007,0,1,-67317,-59544
33008,33008,0,1,-64559,-57754
33009,33009,0,1,-64296,-60448
33010,33010,0,1,-67486,-66246
33011,33011,0,1,-73829,-72695
33012,33012,0,1,-81794,-77161
33013,33013,0,1,-88963,-77748
33014,33014,0,1,-92643,-73974
33015,33015,0,1,-90543,-66784
33016,33016,0,1,-81461,-58236
33017,33017,0,1,-65761,-50672
33018,33018,0,1,-45452,-45890
33019,33019,0,1,-23823,-44553
33020,33020,0,1,-4767,-46032
33021,33021,0,1,8193,-48683
33022,33022,0,1,12776,-50525
33023,33023,0,1,8629,-49970
33024,33024,0,1,-2519,-46352
33025,33025,0,1,-17269,-40086
33026,33026,0,1,-31401,-32519
33027,33027,0,1,-40991,-25362
33028,33028,0,1,-43513,-20077
33029,33029,0,1,-38523,-17460
33030,33030,0,1,-27856,-17370
33031,33031,0,1,-15139,-18972
33032,33032,0,1,-4741,-21107
33033,33033,0,1,-588,-22821
33034,33034,0,1,-5011,-23631
33035,33035,0,1,-18062,-23625
33036,33036,0,1,-37461,-23276
33037,33037,0,1,-59216,-23044
33038,33038,0,1,-78818,-23044
33039,33039,0,1,-92509,-22917
33040,33040,0,1,-98346,-21908
33041,33041,0,1,-96729,-19294
33042,33042,0,1,-90152,-14782
33043,33043,0,1,-82264,-8758
33044,33044,0,1,-76571,-2332
33045,33045,0,1,-75163,3012
33046,33046,0,1,-77969,5858
33047,33047,0,1,-82723,5323
33048,33048,0,1,-85693,1349
33049,33049,0,1,-83045,-5392
33050,33050,0,1,-72214,-13818
33051,33051,0,1,-52960,-22891
33052,33052,0,1,-27625,-31911
33053,33053,0,1,-622,-40649
33054,33054,0,1,22801,-49109
33055,33055,0,1,38000,-57277
33056,33056,0,1,42242,-64832
33057,33057,0,1,35403,-71040
33058,33058,0,1,19895,-74921
33059,33059,0,1,-120,-75667
33060,33060,0,1,-19878,-72988
33061,33061,0,1,-35236,-67329
33062,33062,0,1,-43564,-59824
33063,33063,0,1,-44203,-51974
33064,33064,0,1,-38291,-45181
33065,33065,0,1,-28242,-40363
33066,33066,0,1,-17052,-37719
33067,33067,0,1,-7591,-36786
33068,33068,0,1,-2069,-36751
33069,33069,0,1,-1750,-36800
33070,33070,0,1,-6867,-36461
33071,33071,0,1,-16688,-35793
33072,33072,0,1,-29697,-35274
33073,33073,0,1,-43840,-35604
33074,33074,0,1,-56915,-37360
33075,33075,0,1,-66953,-40690
33076,33076,0,1,-72590,-45148
33077,33077,0,1,-73451,-49642
33078,33078,0,1,-70302,-52660
33079,33079,0,1,-64959,-52716
33080,33080,0,1,-59813,-48696
33081,33081,0,1,-57184,-40318
33082,33082,0,1,-58638,-28385
33083,33083,0,1,-64347,-14647
33084,33084,0,1,-72857,-1394
33085,33085,0,1,-81358,9191
33086,33086,0,1,-86409,15695
33087,33087,0,1,-85038,17998
33088,33088,0,1,-75754,17265
33089,33089,0,1,-59207,15532
33090,33090,0,1,-38301,14913
33091,33091,0,1,-17541,16639
33092,33092,0,1,-1784,20434
33093,33093,0,1,5187,24441
33094,33094,0,1,1866,25717
33095,33095,0,1,-10339,21357
33096,33096,0,1,-27430,9700
33097,33097,0,1,-43899,-8761
33098,33098,0,1,-54337,-31126
33099,33099,0,1,-55053,-52666
33100,33100,0,1,-45192,-68038
33101,33101,0,1,-27029,-72972
33102,33102,0,1,-5276,-65606
33103,33103,0,1,14314,-47221
33104,33104,0,1,26645,-22132
33105,33105,0,1,28769,3448
33106,33106,0,1,20623,23007
33107,33107,0,1,4941,31515
33108,33108,0,1,-13662,26782
33109,33109,0,1,-30098,9996
33110,33110,0,1,-40294,-14673
33111,33111,0,1,-42231,-41233
33112,33112,0,1,-36341,-63499
33113,33113,0,1,-25127,-76657
33114,33114,0,1,-12335,-78354
33115,33115,0,1,-1786,-69047
33116,33116,0,1,3641,-51610
33117,33117,0,1,2641,-30368
33118,33118,0,1,-4438,-9994
33119,33119,0,1,-15939,5594
33120,33120,0,1,-29567,13792
33121,33121,0,1,-43113,13485
33122,33122,0,1,-54965,4920
33123,33123,0,1,-64371,-10591
33124,33124,0,1,-71438,-30960
33125,33125,0,1,-76794,-53473
33126,33126,0,1,-81223,-74924
33127,33127,0,1,-85260,-91836
33128,33128,0,1,-89036,-100917
33129,33129,0,1,-92200,-99704
33130,33130,0,1,-93986,-87399
33131,33131,0,1,-93415,-65427
33132,33132,0,1,-89559,-37496
33133,33133,0,1,-81679,-8999
33134,33134,0,1,-69454,14104
33135,33135,0,1,-53141,26815
33136,33136,0,1,-33657,26400
33137,33137,0,1,-12566,13179
33138,33138,0,1,8030,-9553
33139,33139,0,1,25751,-36503
33140,33140,0,1,38353,-61785
33141,33141,0,1,44213,-80492
33142,33142,0,1,42697,-89746
33143,33143,0,1,34345,-89213
33144,33144,0,1,20783,-80752
33145,33145,0,1,4389,-67588
33146,33146,0,1,-12216,-53261
33147,33147,0,1,-26777,-40746
33148,33148,0,1,-37789,-31919
33149,33149,0,1,-44709,-27444
33150,33150,0,1,-47861,-26988
33151,33151,0,1,-48131,-29591
33152,33152,0,1,-46657,-33957
33153,33153,0,1,-44459,-38722
33154,33154,0,1,-42306,-42618
33155,33155,0,1,-40652,-44577
33156,33156,0,1,-39702,-43833
33157,33157,0,1,-39496,-40037
33158,33158,0,1,-39941,-33308
33159,33159,0,1,-40896,-24191
33160,33160,0,1,-42143,-13510
33161,33161,0,1,-43474,-2193
33162,33162,0,1,-44820,8923
33163,33163,0,1,-46324,19063
33164,33164,0,1,-48397,27372
33165,33165,0,1,-51620,32792
33166,33166,0,1,-56563,33861
33167,33167,0,1,-63462,28896
33168,33168,0,1,-71967,16498
33169,33169,0,1,-81064,-3856
33170,33170,0,1,-89139,-31095
33171,33171,0,1,-94328,-62184
33172,33172,0,1,-94973,-92434
33173,33173,0,1,-90118,-116411
33174,33174,0,1,-79804,-129374
33175,33175,0,1,-65159,-128732
33176,33176,0,1,-48244,-115029
33177,33177,0,1,-31629,-92054
33178,33178,0,1,-17982,-65911
33179,33179,0,1,-9558,-43250
33180,33180,0,1,-7779,-29287
33181,33181,0,1,-12974,-26233
33182,33182,0,1,-24267,-32703
33183,33183,0,1,-39648,-44387
33184,33184,0,1,-56315,-55636
33185,33185,0,1,-71214,-61474
33186,33186,0,1,-81734,-59377
33187,33187,0,1,-86385,-50058
33188,33188,0,1,-85292,-36977
33189,33189,0,1,-80262,-24982
33190,33190,0,1,-74295,-18386
33191,33191,0,1,-70733,-19308
33192,33192,0,1,-72095,-26916
33193,33193,0,1,-79131,-37788
33194,33194,0,1,-90334,-47150
33195,33195,0,1,-102193,-50672
33196,33196,0,1,-110203,-46003
33197,33197,0,1,-110334,-33512
33198,33198,0,1,-100424,-16133
33199,33199,0,1,-81154,1649
33200,33200,0,1,-56122,15299
33201,33201,0,1,-30965,21596
33202,33202,0,1,-11831,19383
33203,33203,0,1,-3547,9771
33204,33204,0,1,-8209,-4457
33205,33205,0,1,-24457,-19717
33206,33206,0,1,-47804,-32549
33207,33207,0,1,-71859,-40293
33208,33208,0,1,-90059,-41549
33209,33209,0,1,-97459,-36138
33210,33210,0,1,-92018,-25084
33211,33211,0,1,-75104,-10435
33212,33212,0,1,-51130,5071
33213,33213,0,1,-26304,18309
33214,33214,0,1,-6982,26322
33215,33215,0,1,1945,26969
33216,33216,0,1,-1633,19564
33217,33217,0,1,-16551,5287
33218,33218,0,1,-38687,-12826
33219,33219,0,1,-62145,-30506
33220,33220,0,1,-80886,-43239
33221,33221,0,1,-90471,-47569
33222,33222,0,1,-89402,-42211
33223,33223,0,1,-79523,-28508
33224,33224,0,1,-65525,-10179
33225,33225,0,1,-53438,7658
33226,33226,0,1,-48636,19947
33227,33227,0,1,-54013,23152
33228,33228,0,1,-68813,16247
33229,33229,0,1,-88693,893
33230,33230,0,1,-106958,-19146
33231,33231,0,1,-116619,-39227
33232,33232,0,1,-112694,-55173
33233,33233,0,1,-93887,-64340
33234,33234,0,1,-63166,-66140
33235,33235,0,1,-26916,-61842
33236,33236,0,1,6942,-53831
33237,33237,0,1,31332,-44688
33238,33238,0,1,42007,-36403
33239,33239,0,1,38564,-30002
33240,33240,0,1,24177,-25603
33241,33241,0,1,4195,-22812
33242,33242,0,1,-15763,-21229
33243,33243,0,1,-31640,-20740
33244,33244,0,1,-41898,-21490
33245,33245,0,1,-47501,-23616
33246,33246,0,1,-50918,-26813
33247,33247,0,1,-54710,-30050
33248,33248,0,1,-60221,-31701
33249,33249,0,1,-66912,-30011
33250,33250,0,1,-72561,-23769
33251,33251,0,1,-74175,-13019
33252,33252,0,1,-69253,659
33253,33253,0,1,-56924,14462
33254,33254,0,1,-38447,25097
33255,33255,0,1,-16961,29875
33256,33256,0,1,3332,27739
33257,33257,0,1,18413,19679
33258,33258,0,1,25560,8496
33259,33259,0,1,24029,-2052
33260,33260,0,1,15171,-8597
33261,33261,0,1,1935,-9303
33262,33262,0,1,-12012,-4490
33263,33263,0,1,-23270,3445
33264,33264,0,1,-29541,10904
33265,33265,0,1,-30039,14399
33266,33266,0,1,-25528,11800
33267,33267,0,1,-18003,3128
33268,33268,0,1,-10060,-9356
33269,33269,0,1,-4265,-21884
33270,33270,0,1,-2441,-30292
33271,33271,0,1,-5371,-31365
33272,33272,0,1,-12603,-23789
33273,33273,0,1,-22632,-8589
33274,33274,0,1,-33280,11201
33275,33275,0,1,-42276,31338
33276,33276,0,1,-47852,47504
33277,33277,0,1,-49193,56398
33278,33278,0,1,-46631,56453
33279,33279,0,1,-41560,48095
33280,33280,0,1,-36068,33445
33281,33281,0,1,-32354,15590
33282,33282,0,1,-32110,-2280
33283,33283,0,1,-36059,-17644
33284,33284,0,1,-43749,-29185
33285,33285,0,1,-53650,-36828
33286,33286,0,1,-63512,-41409
33287,33287,0,1,-71004,-44163
33288,33288,0,1,-74211,-46088
33289,33289,0,1,-72113,-47607
33290,33290,0,1,-64773,-48552
33291,33291,0,1,-53238,-48413
33292,33292,0,1,-39304,-46803
33293,33293,0,1,-25035,-43791
33294,33294,0,1,-12331,-40057
33295,33295,0,1,-2603,-36635
33296,33296,0,1,3487,-34464
33297,33297,0,1,6051,-33870
33298,33298,0,1,5892,-34282
33299,33299,0,1,4252,-34358
33300,33300,0,1,2514,-32493
33301,33301,0,1,1812,-27567
33302,33302,0,1,2786,-19574
33303,33303,0,1,5429,-9892
33304,33304,0,1,9030,-1005
33305,33305,0,1,12423,4269
33306,33306,0,1,14347,3780
33307,33307,0,1,13878,-3096
33308,33308,0,1,10751,-15046
33309,33309,0,1,5542,-29091
33310,33310,0,1,-483,-41357
33311,33311,0,1,-5765,-48231
33312,33312,0,1,-9016,-47342
33313,33313,0,1,-9720,-38290
33314,33314,0,1,-8408,-22751
33315,33315,0,1,-6607,-3994
33316,33316,0,1,-6377,13895
33317,33317,0,1,-9650,26965
33318,33318,0,1,-17530,32186
33319,33319,0,1,-29828,28009
33320,33320,0,1,-44959,14583
33321,33321,0,1,-60321,-6377
33322,33322,0,1,-72938,-31932
33323,33323,0,1,-80296,-58470
33324,33324,0,1,-80965,-82318
33325,33325,0,1,-75013,-100405
33326,33326,0,1,-63904,-110770
33327,33327,0,1,-50059,-112877
33328,33328,0,1,-36301,-107589
33329,33329,0,1,-25144,-96914
33330,33330,0,1,-18296,-83345
33331,33331,0,1,-16412,-69279
33332,33332,0,1,-19114,-56436
33333,33333,0,1,-25192,-45672
33334,33334,0,1,-32999,-37129
33335,33335,0,1,-40734,-30583
33336,33336,0,1,-46882,-25908
33337,33337,0,1,-50432,-23422
33338,33338,0,1,-51037,-23853
33339,33339,0,1,-49042,-27982
33340,33340,0,1,-45418,-36100
