Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED
108558,108558,0,-20
108559,108559,0,-3
108560,108560,0,40
108561,108561,0,-17
108562,108562,0,34
108563,108563,0,54
108564,108564,0,43
108565,108565,0,-76
108566,108566,0,-31
108567,108567,0,-1
108568,108568,0,52
108569,108569,0,97
108570,108570,0,14
108571,108571,0,7
108572,108572,0,-9
108573,108573,0,8
108574,108574,0,12
108575,108575,0,-16
108576,108576,0,-21
108577,108577,0,44
108578,108578,0,69
108579,108579,0,-12
108580,108580,0,19
108581,108581,0,-11
108582,108582,0,16
108583,108583,0,12
108584,108584,0,-33
108585,108585,0,38
108586,108586,0,8
108587,108587,0,37
108588,108588,0,-19
108589,108589,0,11
108590,108590,0,85
108591,108591,0,-18
108592,108592,0,28
108593,108593,0,-71
108594,108594,0,42
108595,108595,0,106
108596,108596,0,45
108597,108597,0,2
108598,108598,0,-69
108599,108599,0,10
108600,108600,0,25
108601,108601,0,46
108602,108602,0,-41
108603,108603,0,-60
108604,108604,0,30
108605,108605,0,58
108606,108606,0,46
108607,108607,0,-11
108608,108608,0,-36
108609,108609,0,-19
108610,108610,0,76
108611,108611,0,44
108612,108612,0,-75
108613,108613,0,7
108614,108614,0,42
108615,108615,0,126
108616,108616,0,0
108617,108617,0,-89
108618,108618,0,76
108619,108619,0,-32
108620,108620,0,-11
108621,108621,0,-24
108622,108622,0,57
108623,108623,0,17
108624,108624,0,44
108625,108625,0,176
108626,108626,0,-91
108627,108627,0,50
108628,108628,0,36
108629,108629,0,-253
108630,108630,0,30
108631,108631,0,-11
108632,108632,0,-139
108633,108633,0,147
108634,108634,0,-60
108635,108635,0,-122
108636,108636,0,91
108637,108637,0,155
108638,108638,0,101
108639,108639,0,6
108640,108640,0,-53
108641,108641,0,-8
108642,108642,0,-34
108643,108643,0,134
108644,108644,0,27
108645,108645,0,15
108646,108646,0,49
108647,108647,0,-3
108648,108648,0,20
108649,108649,0,-43
108650,108650,0,46
108651,108651,0,61
108652,108652,0,51
108653,108653,0,-10
108654,108654,0,-27
108655,108655,0,11
108656,108656,0,-64
108657,108657,0,40
108658,108658,0,125
108659,108659,0,61
108660,108660,0,22
108661,108661,0,-91
108662,108662,0,-31
108663,108663,0,66
108664,108664,0,6
108665,108665,0,31
108666,108666,0,21
108667,108667,0,-29
108668,108668,0,19
108669,108669,0,81
108670,108670,0,8
108671,108671,0,26
108672,108672,0,19
108673,108673,0,113
108674,108674,0,55
108675,108675,0,-9
108676,108676,0,-36
108677,108677,0,13
108678,108678,0,104
108679,108679,0,-3
108680,108680,0,51
108681,108681,0,16
108682,108682,0,33
108683,108683,0,122
108684,108684,0,-6
108685,108685,0,-20
108686,108686,0,-63
108687,108687,0,32
108688,108688,0,-15
108689,108689,0,17
108690,108690,0,15
108691,108691,0,-50
108692,108692,0,49
108693,108693,0,45
108694,108694,0,8
108695,108695,0,-12
108696,108696,0,42
108697,108697,0,63
108698,108698,0,10
108699,108699,0,59
108700,108700,0,7
108701,108701,0,28
108702,108702,0,79
108703,108703,0,-68
108704,108704,0,-3
108705,108705,0,5
108706,108706,0,38
108707,108707,0,13
108708,108708,0,-77
108709,108709,0,-44
108710,108710,0,27
108711,108711,0,116
108712,108712,0,19
108713,108713,0,-21
108714,108714,0,44
108715,108715,0,8
108716,108716,0,-41
108717,108717,0,-7
108718,108718,0,-81
108719,108719,0,-14
108720,108720,0,-9
108721,108721,0,122
108722,108722,0,-10
108723,108723,0,-89
108724,108724,0,-28
108725,108725,0,19
108726,108726,0,23
108727,108727,0,20
108728,108728,0,38
108729,108729,0,40
108730,108730,0,46
108731,108731,0,42
108732,108732,0,50
108733,108733,0,-68
108734,108734,0,-37
108735,108735,0,-115
108736,108736,0,-83
108737,108737,0,-147
108738,108738,0,-17
108739,108739,0,85
108740,108740,0,74
108741,108741,0,17
108742,108742,0,49
108743,108743,0,28
108744,108744,0,-61
108745,108745,0,-37
108746,108746,0,20
108747,108747,0,24
108748,108748,0,-1
108749,108749,0,-50
108750,108750,0,23
108751,108751,0,72
108752,108752,0,52
108753,108753,0,-61
108754,108754,0,-149
108755,108755,0,-72
108756,108756,0,-13
108757,108757,0,87
108758,108758,0,12
108759,108759,0,139
108760,108760,0,21
108761,108761,0,60
108762,108762,0,128
108763,108763,0,-20
108764,108764,0,-23
108765,108765,0,-99
108766,108766,0,-18
108767,108767,0,34
108768,108768,0,-30
108769,108769,0,70
108770,108770,0,13
108771,108771,0,73
108772,108772,0,-27
108773,108773,0,-35
108774,108774,0,-74
108775,108775,0,-22
108776,108776,0,113
108777,108777,0,3
108778,108778,0,-6
108779,108779,0,39
108780,108780,0,34
108781,108781,0,-43
108782,108782,0,-14
108783,108783,0,73
108784,108784,0,11
108785,108785,0,99
108786,108786,0,-50
108787,108787,0,0
108788,108788,0,43
108789,108789,0,52
108790,108790,0,-21
108791,108791,0,-79
108792,108792,0,50
108793,108793,0,3
108794,108794,0,60
108795,108795,0,69
108796,108796,0,26
108797,108797,0,23
108798,108798,0,62
108799,108799,0,45
108800,108800,0,-103
108801,108801,0,-90
108802,108802,0,-76
108803,108803,0,-10
108804,108804,0,-47
108805,108805,0,-97
108806,108806,0,-35
108807,108807,0,-22
108808,108808,0,41
108809,108809,0,95
108810,108810,0,-9
108811,108811,0,37
108812,108812,0,117
108813,108813,0,214
108814,108814,0,153
108815,108815,0,107
108816,108816,0,155
108817,108817,0,74
108818,108818,0,76
108819,108819,0,-18
108820,108820,0,13
108821,108821,0,-126
108822,108822,0,-82
108823,108823,0,-159
108824,108824,0,-129
108825,108825,0,-52
108826,108826,0,-33
108827,108827,0,14
108828,108828,0,-63
108829,108829,0,-24
108830,108830,0,115
108831,108831,0,19
108832,108832,0,175
108833,108833,0,-49
108834,108834,0,26
108835,108835,0,155
108836,108836,0,85
108837,108837,0,33
108838,108838,0,-62
108839,108839,0,113
108840,108840,0,32
108841,108841,0,-7
108842,108842,0,-44
108843,108843,0,-146
108844,108844,0,81
108845,108845,0,-31
108846,108846,0,16
108847,108847,0,20
108848,108848,0,65
108849,108849,0,21
108850,108850,0,54
108851,108851,0,22
108852,108852,0,-20
108853,108853,0,-58
108854,108854,0,-94
108855,108855,0,62
108856,108856,0,7
108857,108857,0,-25
108858,108858,0,74
108859,108859,0,-70
108860,108860,0,-73
108861,108861,0,35
108862,108862,0,116
108863,108863,0,-5
108864,108864,0,-95
108865,108865,0,45
108866,108866,0,78
108867,108867,0,183
108868,108868,0,53
108869,108869,0,-7
108870,108870,0,53
108871,108871,0,72
108872,108872,0,9
108873,108873,0,-19
108874,108874,0,106
108875,108875,0,-10
108876,108876,0,-129
108877,108877,0,-90
108878,108878,0,-123
108879,108879,0,-36
108880,108880,0,-51
108881,108881,0,18
108882,108882,0,26
108883,108883,0,10
108884,108884,0,-4
108885,108885,0,-52
108886,108886,0,55
108887,108887,0,85
108888,108888,0,24
108889,108889,0,-13
108890,108890,0,2
108891,108891,0,9
108892,108892,0,50
108893,108893,0,43
108894,108894,0,38
108895,108895,0,10
108896,108896,0,23
108897,108897,0,50
108898,108898,0,5
108899,108899,0,29
108900,108900,0,10
108901,108901,0,-1
108902,108902,0,105
108903,108903,0,-39
108904,108904,0,7
108905,108905,0,-17
108906,108906,0,-72
108907,108907,0,23
108908,108908,0,22
108909,108909,0,86
108910,108910,0,-71
108911,108911,0,-94
108912,108912,0,5
108913,108913,0,25
108914,108914,0,80
108915,108915,0,-9
108916,108916,0,23
108917,108917,0,37
108918,108918,0,49
108919,108919,0,23
108920,108920,0,-29
108921,108921,0,50
108922,108922,0,53
108923,108923,0,113
108924,108924,0,6
108925,108925,0,-31
108926,108926,0,-22
108927,108927,0,-7
108928,108928,0,145
108929,108929,0,-107
108930,108930,0,-84
108931,108931,0,-8
108932,108932,0,40
108933,108933,0,116
108934,108934,0,31
108935,108935,0,34
108936,108936,0,10
108937,108937,0,66
108938,108938,0,5
108939,108939,0,75
108940,108940,0,68
108941,108941,0,-3
108942,108942,0,-9
108943,108943,0,7
108944,108944,0,56
108945,108945,0,63
108946,108946,0,79
108947,108947,0,-20
108948,108948,0,-71
108949,108949,0,75
108950,108950,0,-10
108951,108951,0,-47
108952,108952,0,-66
108953,108953,0,-25
108954,108954,0,80
108955,108955,0,129
108956,108956,0,131
108957,108957,0,-48
108958,108958,0,55
108959,108959,0,-98
108960,108960,0,-30
108961,108961,0,47
108962,108962,0,-50
108963,108963,0,91
108964,108964,0,30
108965,108965,0,88
108966,108966,0,-78
108967,108967,0,-8
108968,108968,0,-5
108969,108969,0,47
108970,108970,0,101
108971,108971,0,-32
108972,108972,0,-84
108973,108973,0,10
108974,108974,0,-22
108975,108975,0,84
108976,108976,0,52
108977,108977,0,109
108978,108978,0,23
108979,108979,0,-11
108980,108980,0,36
108981,108981,0,-16
108982,108982,0,71
108983,108983,0,25
108984,108984,0,39
108985,108985,0,-18
108986,108986,0,32
108987,108987,0,50
108988,108988,0,-29
108989,108989,0,13
108990,108990,0,-3
108991,108991,0,13
108992,108992,0,16
108993,108993,0,-16
108994,108994,0,-1
108995,108995,0,11
108996,108996,0,58
108997,108997,0,3
108998,108998,0,-7
108999,108999,0,-20
109000,109000,0,7
109001,109001,0,107
109002,109002,0,50
109003,109003,0,53
109004,109004,0,-50
109005,109005,0,-56
109006,109006,0,38
109007,109007,0,-17
109008,109008,0,25
109009,109009,0,24
109010,109010,0,63
109011,109011,0,-35
109012,109012,0,-10
109013,109013,0,32
109014,109014,0,13
109015,109015,0,76
109016,109016,0,48
109017,109017,0,51
109018,109018,0,-39
109019,109019,0,-15
109020,109020,0,138
109021,109021,0,90
109022,109022,0,111
109023,109023,0,89
109024,109024,0,87
109025,109025,0,-95
109026,109026,0,79
109027,109027,0,20
109028,109028,0,36
109029,109029,0,39
109030,109030,0,-61
109031,109031,0,5
109032,109032,0,27
109033,109033,0,25
109034,109034,0,-4
109035,109035,0,-73
109036,109036,0,-5
109037,109037,0,56
109038,109038,0,135
109039,109039,0,39
109040,109040,0,-12
109041,109041,0,15
109042,109042,0,57
109043,109043,0,101
109044,109044,0,84
109045,109045,0,30
109046,109046,0,32
109047,109047,0,-72
109048,109048,0,28
109049,109049,0,-77
109050,109050,0,21
109051,109051,0,89
109052,109052,0,-75
109053,109053,0,97
109054,109054,0,78
109055,109055,0,-78
109056,109056,0,37
109057,109057,0,147
109058,109058,0,-8
109059,109059,0,29
109060,109060,0,95
109061,109061,0,9
109062,109062,0,10
109063,109063,0,-33
109064,109064,0,129
109065,109065,0,46
109066,109066,0,38
109067,109067,0,22
109068,109068,0,-68
109069,109069,0,46
109070,109070,0,49
109071,109071,0,47
109072,109072,0,-18
109073,109073,0,1
109074,109074,0,51
109075,109075,0,21
109076,109076,0,23
109077,109077,0,-23
109078,109078,0,1
109079,109079,0,47
109080,109080,0,-17
109081,109081,0,-2
109082,109082,0,-63
109083,109083,0,24
109084,109084,0,76
109085,109085,0,115
109086,109086,0,102
109087,109087,0,-105
109088,109088,0,-70
109089,109089,0,31
109090,109090,0,118
109091,109091,0,-41
109092,109092,0,0
109093,109093,0,3
109094,109094,0,-35
109095,109095,0,48
109096,109096,0,-50
109097,109097,0,58
109098,109098,0,34
109099,109099,0,-20
109100,109100,0,22
109101,109101,0,88
109102,109102,0,94
109103,109103,0,-44
109104,109104,0,-113
109105,109105,0,-71
109106,109106,0,-109
109107,109107,0,21
109108,109108,0,57
109109,109109,0,137
109110,109110,0,25
109111,109111,0,60
109112,109112,0,-15
109113,109113,0,-29
109114,109114,0,38
109115,109115,0,73
109116,109116,0,112
109117,109117,0,4
109118,109118,0,-43
109119,109119,0,15
109120,109120,0,35
109121,109121,0,88
109122,109122,0,52
109123,109123,0,10
109124,109124,0,-35
109125,109125,0,22
109126,109126,0,160
109127,109127,0,-59
109128,109128,0,-45
109129,109129,0,-131
109130,109130,0,23
109131,109131,0,-55
109132,109132,0,-15
109133,109133,0,-66
109134,109134,0,-2
109135,109135,0,73
109136,109136,0,-18
109137,109137,0,23
109138,109138,0,45
109139,109139,0,46
109140,109140,0,-71
109141,109141,0,-5
109142,109142,0,77
109143,109143,0,141
109144,109144,0,-7
109145,109145,0,-72
109146,109146,0,-70
109147,109147,0,25
109148,109148,0,37
109149,109149,0,-17
109150,109150,0,-63
109151,109151,0,-35
109152,109152,0,53
109153,109153,0,51
109154,109154,0,144
109155,109155,0,-22
109156,109156,0,-126
109157,109157,0,-15
109158,109158,0,-16
109159,109159,0,24
109160,109160,0,31
109161,109161,0,69
109162,109162,0,120
109163,109163,0,-44
109164,109164,0,-16
109165,109165,0,-56
109166,109166,0,-37
109167,109167,0,38
109168,109168,0,18
109169,109169,0,-32
109170,109170,0,52
109171,109171,0,123
109172,109172,0,72
109173,109173,0,48
109174,109174,0,-40
109175,109175,0,17
109176,109176,0,5
109177,109177,0,27
109178,109178,0,12
109179,109179,0,38
109180,109180,0,58
109181,109181,0,6
109182,109182,0,29
109183,109183,0,1
109184,109184,0,-16
109185,109185,0,45
109186,109186,0,-26
109187,109187,0,58
109188,109188,0,-4
109189,109189,0,22
109190,109190,0,69
109191,109191,0,-16
109192,109192,0,-25
109193,109193,0,5
109194,109194,0,112
109195,109195,0,-11
109196,109196,0,-3
109197,109197,0,9
109198,109198,0,49
109199,109199,0,135
109200,109200,0,-20
109201,109201,0,68
109202,109202,0,-31
109203,109203,0,32
109204,109204,0,26
109205,109205,0,-6
109206,109206,0,-1
109207,109207,0,88
109208,109208,0,160
109209,109209,0,70
109210,109210,0,26
109211,109211,0,-19
109212,109212,0,-64
109213,109213,0,100
109214,109214,0,-3
109215,109215,0,40
109216,109216,0,188
109217,109217,0,-63
109218,109218,0,38
109219,109219,0,-9
109220,109220,0,17
109221,109221,0,-30
109222,109222,0,-8
109223,109223,0,-8
109224,109224,0,65
109225,109225,0,70
109226,109226,0,52
109227,109227,0,86
109228,109228,0,-38
109229,109229,0,-51
109230,109230,0,26
109231,109231,0,52
109232,109232,0,117
109233,109233,0,-29
109234,109234,0,8
109235,109235,0,85
109236,109236,0,-12
109237,109237,0,111
109238,109238,0,27
109239,109239,0,95
109240,109240,0,77
109241,109241,0,135
109242,109242,0,112
109243,109243,0,54
109244,109244,0,153
109245,109245,0,137
109246,109246,0,136
109247,109247,0,-20
109248,109248,0,-37
109249,109249,0,-44
109250,109250,0,-77
109251,109251,0,158
109252,109252,0,121
109253,109253,0,138
109254,109254,0,246
109255,109255,0,0
109256,109256,0,-40
109257,109257,0,-57
109258,109258,0,-106
109259,109259,0,-70
109260,109260,0,-60
109261,109261,0,22
109262,109262,0,29
109263,109263,0,150
109264,109264,0,95
109265,109265,0,56
109266,109266,0,13
109267,109267,0,-34
109268,109268,0,-9
109269,109269,0,-321
109270,109270,0,-168
109271,109271,0,47
109272,109272,0,-110
109273,109273,0,137
109274,109274,0,-14
109275,109275,0,47
109276,109276,0,-73
109277,109277,0,209
109278,109278,0,75
109279,109279,0,-129
109280,109280,0,41
109281,109281,0,7
109282,109282,0,-36
109283,109283,0,72
109284,109284,0,55
109285,109285,0,-115
109286,109286,0,101
109287,109287,0,45
109288,109288,0,-54
109289,109289,0,57
109290,109290,0,-62
109291,109291,0,2
109292,109292,0,-3
109293,109293,0,-1
109294,109294,0,35
109295,109295,0,-49
109296,109296,0,77
109297,109297,0,-34
109298,109298,0,-23
109299,109299,0,60
109300,109300,0,-59
109301,109301,0,-24
109302,109302,0,-42
109303,109303,0,-23
109304,109304,0,33
109305,109305,0,13
109306,109306,0,3
109307,109307,0,-84
109308,109308,0,23
109309,109309,0,10
109310,109310,0,-11
109311,109311,0,6
109312,109312,0,-13
109313,109313,0,123
109314,109314,0,21
109315,109315,0,81
109316,109316,0,-2
109317,109317,0,-97
109318,109318,0,151
109319,109319,0,74
109320,109320,0,134
109321,109321,0,-97
109322,109322,0,-51
109323,109323,0,71
109324,109324,0,140
109325,109325,0,153
109326,109326,0,118
109327,109327,0,115
109328,109328,0,54
109329,109329,0,-60
109330,109330,0,-32
109331,109331,0,-109
109332,109332,0,-38
109333,109333,0,-31
109334,109334,0,-14
109335,109335,0,-48
109336,109336,0,-83
109337,109337,0,-69
109338,109338,0,-109
109339,109339,0,12
109340,109340,0,89
109341,109341,0,143
109342,109342,0,112
109343,109343,0,28
109344,109344,0,100
109345,109345,0,84
109346,109346,0,103
109347,109347,0,86
109348,109348,0,19
109349,109349,0,106
109350,109350,0,27
109351,109351,0,42
109352,109352,0,-29
109353,109353,0,-12
109354,109354,0,-70
109355,109355,0,-2
109356,109356,0,58
109357,109357,0,-96
109358,109358,0,-65
109359,109359,0,-39
109360,109360,0,13
109361,109361,0,15
109362,109362,0,-50
109363,109363,0,-25
109364,109364,0,65
109365,109365,0,87
109366,109366,0,-12
109367,109367,0,-27
109368,109368,0,74
109369,109369,0,35
109370,109370,0,86
109371,109371,0,35
109372,109372,0,81
109373,109373,0,24
109374,109374,0,15
109375,109375,0,68
109376,109376,0,32
109377,109377,0,85
109378,109378,0,36
109379,109379,0,58
109380,109380,0,-46
109381,109381,0,-84
109382,109382,0,-68
109383,109383,0,-38
109384,109384,0,62
109385,109385,0,-80
109386,109386,0,-17
109387,109387,0,-36
109388,109388,0,-48
109389,109389,0,-49
109390,109390,0,-57
109391,109391,0,36
109392,109392,0,35
109393,109393,0,67
109394,109394,0,7
109395,109395,0,-29
109396,109396,0,137
109397,109397,0,111
109398,109398,0,72
109399,109399,0,27
109400,109400,0,4
109401,109401,0,90
109402,109402,0,82
109403,109403,0,79
109404,109404,0,-30
109405,109405,0,-8
109406,109406,0,-15
109407,109407,0,-72
109408,109408,0,8
109409,109409,0,-17
109410,109410,0,0
109411,109411,0,8
109412,109412,0,-6
109413,109413,0,-21
109414,109414,0,-52
109415,109415,0,55
109416,109416,0,-46
109417,109417,0,0
109418,109418,0,13
109419,109419,0,-47
109420,109420,0,53
109421,109421,0,-17
109422,109422,0,25
109423,109423,0,93
109424,109424,0,65
109425,109425,0,99
109426,109426,0,38
109427,109427,0,108
109428,109428,0,56
109429,109429,0,89
109430,109430,0,21
109431,109431,0,-97
109432,109432,0,-5
109433,109433,0,-53
109434,109434,0,118
109435,109435,0,24
109436,109436,0,-89
109437,109437,0,91
109438,109438,0,-101
109439,109439,0,51
109440,109440,0,-46
109441,109441,0,16
109442,109442,0,20
109443,109443,0,-4
109444,109444,0,48
109445,109445,0,-18
109446,109446,0,51
109447,109447,0,-8
109448,109448,0,4
109449,109449,0,129
109450,109450,0,160
109451,109451,0,105
109452,109452,0,69
109453,109453,0,15
109454,109454,0,-9
109455,109455,0,3
109456,109456,0,-17
109457,109457,0,17
109458,109458,0,-23
109459,109459,0,-47
109460,109460,0,2
109461,109461,0,36
109462,109462,0,1
109463,109463,0,-74
109464,109464,0,-16
109465,109465,0,35
109466,109466,0,15
109467,109467,0,-16
109468,109468,0,-32
109469,109469,0,34
109470,109470,0,117
109471,109471,0,96
109472,109472,0,3
109473,109473,0,-64
109474,109474,0,223
109475,109475,0,139
109476,109476,0,-1
109477,109477,0,67
109478,109478,0,-96
109479,109479,0,-82
109480,109480,0,111
109481,109481,0,50
109482,109482,0,27
109483,109483,0,-28
109484,109484,0,-41
109485,109485,0,-58
109486,109486,0,-168
109487,109487,0,-27
109488,109488,0,-11
109489,109489,0,-34
109490,109490,0,28
109491,109491,0,-19
109492,109492,0,95
109493,109493,0,-57
109494,109494,0,60
109495,109495,0,-16
109496,109496,0,-26
109497,109497,0,123
109498,109498,0,31
109499,109499,0,12
109500,109500,0,13
109501,109501,0,39
109502,109502,0,17
109503,109503,0,4
109504,109504,0,-8
109505,109505,0,-55
109506,109506,0,48
109507,109507,0,2
109508,109508,0,-55
109509,109509,0,50
109510,109510,0,-15
109511,109511,0,-24
109512,109512,0,93
109513,109513,0,69
109514,109514,0,4
109515,109515,0,40
109516,109516,0,67
109517,109517,0,-35
109518,109518,0,52
109519,109519,0,163
109520,109520,0,6
109521,109521,0,86
109522,109522,0,36
109523,109523,0,-53
109524,109524,0,-123
109525,109525,0,182
109526,109526,0,206
109527,109527,0,-57
109528,109528,0,-1
109529,109529,0,25
109530,109530,0,144
109531,109531,0,3
109532,109532,0,-108
109533,109533,0,-19
109534,109534,0,43
109535,109535,0,12
109536,109536,0,-44
109537,109537,0,66
109538,109538,0,153
