Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0],top_i/waveform_iq_waveform_i[17:0],top_i/lut_decoder_1_x8[17:0],top_i/ddc_branch_0_x7673,top_i/xlslice_1_Dout[35:0],top_i/xlslice_2_Dout[35:0],top_i/unwrap_diff_0_x55,top_i/unwrap_diff_0_x56[31:0],top_i/signal_input_adc_out_2[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED
13604,13604,0,42,22364,129148,0,324387,-1460164,1,-138536740,-16
13605,13605,0,-31,-129149,22364,0,-111379,-1631014,1,-116368019,-34
13606,13606,0,72,-22365,-129149,0,-429386,-1898520,1,-67398514,-19
13607,13607,0,57,129148,-22365,0,-492214,-2011137,1,-19274400,-26
13608,13608,0,145,22364,129148,0,-444703,-1983441,1,27416076,-9
13609,13609,0,-9,-129149,22364,0,-258654,-1844663,1,83558028,-22
13610,13610,0,134,-22365,-129149,0,115925,-1630350,1,155131779,-24
13611,13611,0,-99,129148,-22365,0,575442,-1420514,1,205400786,-22
13612,13612,0,115,22364,129148,0,1211433,-1140114,1,172222548,-2
13613,13613,0,1,-129149,22364,0,1679267,-883555,1,91461926,-13
13614,13614,0,10,-22365,-129149,0,1638951,-764980,1,15146806,-15
13615,13615,0,70,129148,-22365,0,1514825,-773257,1,-60895064,-16
13616,13616,0,115,22364,129148,0,1189664,-944752,1,-153945536,-8
13617,13617,0,-29,-129149,22364,0,555777,-1321395,1,-231850278,-26
13618,13618,0,22,-22365,-129149,0,44866,-1717065,1,-206669937,-24
13619,13619,0,-2,129148,-22365,0,-472070,-2088714,1,-124562540,-21
13620,13620,0,-52,22364,129148,0,-1040944,-2359087,1,-62553944,-19
13621,13621,0,41,-129149,22364,0,-1415538,-2395387,1,-22742734,-21
13622,13622,0,71,-22365,-129149,0,-1254751,-2305099,1,8235880,-14
13623,13623,0,-35,129148,-22365,0,-939567,-2234306,1,40445304,-20
13624,13624,0,-51,22364,129148,0,-584076,-2156179,1,80092026,-23
13625,13625,0,52,-129149,22364,0,-122632,-2080144,1,124161872,-14
13626,13626,0,41,-22365,-129149,0,344152,-1871364,1,147423293,-10
13627,13627,0,4,129148,-22365,0,698541,-1672355,1,122433784,-11
13628,13628,0,-11,22364,129148,0,950388,-1505762,1,65323826,-11
13629,13629,0,27,-129149,22364,0,1092438,-1517342,1,6012876,-10
13630,13630,0,75,-22365,-129149,0,1170581,-1738934,1,-44444950,-17
13631,13631,0,15,129148,-22365,0,962541,-1884828,1,-78505508,2
13632,13632,0,35,22364,129148,0,674624,-2088889,1,-85007242,-20
13633,13633,0,59,-129149,22364,0,438815,-2265810,1,-62933876,-19
13634,13634,0,-8,-22365,-129149,0,272752,-2381109,1,-25316996,-9
13635,13635,0,9,129148,-22365,0,211993,-2411251,1,15520540,-16
13636,13636,0,65,22364,129148,0,307867,-2348292,1,54160440,-12
13637,13637,0,-5,-129149,22364,0,549051,-2149837,1,85957488,-10
13638,13638,0,79,-22365,-129149,0,892693,-1894977,1,102895692,-19
13639,13639,0,44,129148,-22365,0,1201581,-1680897,1,97569230,-20
13640,13640,0,36,22364,129148,0,1475060,-1421592,1,69674674,-14
13641,13641,0,96,-129149,22364,0,1431082,-1040934,1,18594674,-28
13642,13642,0,10,-22365,-129149,0,1033440,-772098,1,-81093328,-27
13643,13643,0,41,129148,-22365,0,339135,-640191,1,-296620312,-13
13644,13644,0,-119,22364,129148,0,-357734,-771042,1,-371624355,-18
13645,13645,0,128,-129149,22364,0,-950967,-869123,1,-159670566,-7
13646,13646,0,125,-22365,-129149,0,-1292504,-869418,1,-52154574,-19
13647,13647,0,-100,129148,-22365,0,-1315248,-1018734,1,-10575676,-17
13648,13648,0,120,22364,129148,0,-1385967,-1152715,1,13664040,-18
13649,13649,0,52,-129149,22364,0,-1296270,-1263534,1,39793056,-26
13650,13650,0,95,-22365,-129149,0,-845922,-1283416,1,81543838,-14
13651,13651,0,-15,129148,-22365,0,-413264,-944973,1,139161256,-12
13652,13652,0,251,22364,129148,0,-107098,-805810,1,159179182,-15
13653,13653,0,13,-129149,22364,0,82759,-932699,1,101828565,-20
13654,13654,0,52,-22365,-129149,0,108018,-1101761,1,36803784,-23
13655,13655,0,109,129148,-22365,0,266830,-1427577,1,6324174,-10
13656,13656,0,-95,22364,129148,0,405200,-1883761,1,2554762,-17
13657,13657,0,-9,-129149,22364,0,415261,-2116211,1,12836660,-26
13658,13658,0,17,-22365,-129149,0,517384,-2196440,1,29177400,-10
13659,13659,0,-2,129148,-22365,0,644127,-2018175,1,46253600,-16
13660,13660,0,39,22364,129148,0,726820,-1882460,1,57183272,-7
13661,13661,0,-71,-129149,22364,0,948459,-1733833,1,53972998,-21
13662,13662,0,76,-22365,-129149,0,1128808,-1600526,1,33287610,-10
13663,13663,0,-25,129148,-22365,0,1124284,-1568779,1,-704494,-22
13664,13664,0,21,22364,129148,0,1095911,-1646909,1,-40184130,-27
13665,13665,0,12,-129149,22364,0,925459,-1839105,1,-76532406,-13
13666,13666,0,-255,-22365,-129149,0,555620,-2077061,1,-99587634,-24
13667,13667,0,61,129148,-22365,0,107860,-2180048,1,-101979310,-7
13668,13668,0,-56,22364,129148,0,-248293,-2136113,1,-85935253,-12
13669,13669,0,-71,-129149,22364,0,-504919,-2102441,1,-60543002,-16
13670,13670,0,-38,-22365,-129149,0,-763776,-2056728,1,-32569078,-5
13671,13671,0,-23,129148,-22365,0,-839580,-2053229,1,-4321260,-20
13672,13672,0,57,22364,129148,0,-660320,-2219146,1,23665696,-24
13673,13673,0,30,-129149,22364,0,-418861,-2217712,1,48984286,-1
13674,13674,0,51,-22365,-129149,0,-126694,-2048837,1,65553206,-8
13675,13675,0,-44,129148,-22365,0,107728,-1867130,1,67019105,5
13676,13676,0,20,22364,129148,0,214860,-1718149,1,53184628,-23
13677,13677,0,-71,-129149,22364,0,231174,-1751582,1,30922272,-20
13678,13678,0,49,-22365,-129149,0,354979,-1977100,1,7602018,-20
13679,13679,0,-84,129148,-22365,0,433564,-1956205,1,-11845450,-7
13680,13680,0,-63,22364,129148,0,429011,-1885013,1,-23475916,-21
13681,13681,0,3,-129149,22364,0,334324,-1818580,1,-23214580,-10
13682,13682,0,35,-22365,-129149,0,204844,-1638529,1,-7535458,-24
13683,13683,0,11,129148,-22365,0,182791,-1646093,1,23352832,-12
13684,13684,0,7,22364,129148,0,223094,-1706828,1,62885912,-10
13685,13685,0,-24,-129149,22364,0,676187,-1626482,1,96974368,-19
13686,13686,0,-33,-22365,-129149,0,1242492,-1594178,1,109630508,-20
13687,13687,0,114,129148,-22365,0,1583945,-1530280,1,98778596,-16
13688,13688,0,-9,22364,129148,0,1904761,-1429147,1,76770010,-19
13689,13689,0,-48,-129149,22364,0,2425358,-1372650,1,54125554,-21
13690,13690,0,-16,-22365,-129149,0,2747730,-1399587,1,33646104,-27
13691,13691,0,-16,129148,-22365,0,2535952,-1309126,1,13408926,-26
13692,13692,0,3,22364,129148,0,2417537,-1127021,1,-10705580,7
13693,13693,0,54,-129149,22364,0,2182412,-1000747,1,-44859770,-12
13694,13694,0,-1348,-22365,-129149,0,1653091,-1084471,1,-95795552,-6
13695,13695,0,13,129148,-22365,0,1077576,-1199300,1,-154316106,-16
13696,13696,0,34,22364,129148,0,541942,-1313723,1,-167983520,-25
13697,13697,0,63,-129149,22364,0,137453,-1446578,1,-110376098,-24
13698,13698,0,-33,-22365,-129149,0,-513,-1545574,1,-35099992,-2
13699,13699,0,46,129148,-22365,0,-67951,-1594528,1,23442970,-20
13700,13700,0,-11,22364,129148,0,85351,-1647215,1,59713500,-19
13701,13701,0,119,-129149,22364,0,316121,-1589506,1,68635486,-11
13702,13702,0,-21,-22365,-129149,0,546863,-1519827,1,48456102,-14
13703,13703,0,-68,129148,-22365,0,719022,-1443758,1,8937294,-18
13704,13704,0,34,22364,129148,0,701163,-1359273,1,-34280766,-13
13705,13705,0,52,-129149,22364,0,501686,-1543109,1,-63823948,-14
13706,13706,0,-27,-22365,-129149,0,222262,-1841635,1,-66808700,-12
13707,13707,0,-29,129148,-22365,0,13006,-2110705,1,-46647576,-7
13708,13708,0,-4,22364,129148,0,-115618,-2300242,1,-18051467,-10
13709,13709,0,-20,-129149,22364,0,-58386,-2454909,1,7610336,-19
13710,13710,0,178,-22365,-129149,0,44441,-2563246,1,25459801,-20
13711,13711,0,61,129148,-22365,0,92031,-2599154,1,33885652,-20
13712,13712,0,-2,22364,129148,0,267910,-2544592,1,32884060,-15
13713,13713,0,35,-129149,22364,0,513017,-2493964,1,24124046,-16
13714,13714,0,88,-22365,-129149,0,688286,-2442279,1,9780114,-6
13715,13715,0,15,129148,-22365,0,612994,-2323668,1,-7802712,-10
13716,13716,0,13,22364,129148,0,397952,-2120633,1,-25667268,-6
13717,13717,0,41,-129149,22364,0,93380,-1848725,1,-38212804,-16
13718,13718,0,-69,-22365,-129149,0,-51156,-1664124,1,-36490690,-16
13719,13719,0,-58,129148,-22365,0,-78777,-1516489,1,-14168439,-25
13720,13720,0,15,22364,129148,0,56247,-1465474,1,23703733,-14
13721,13721,0,9,-129149,22364,0,289319,-1531633,1,61154246,-35
13722,13722,0,17,-22365,-129149,0,579012,-1637858,1,82789924,-27
13723,13723,0,21,129148,-22365,0,769017,-1639249,1,85253046,-16
13724,13724,0,-39,22364,129148,0,917394,-1656580,1,76414598,-23
13725,13725,0,77,-129149,22364,0,1189560,-1627677,1,64691066,-29
13726,13726,0,6,-22365,-129149,0,1423383,-1551040,1,53607574,-17
13727,13727,0,18,129148,-22365,0,1813606,-1544565,1,43611484,-30
13728,13728,0,-162,22364,129148,0,2013070,-1182290,1,33748314,-11
13729,13729,0,32,-129149,22364,0,1656195,-1024881,1,22810272,-19
13730,13730,0,-33,-22365,-129149,0,1331027,-808339,1,10215220,-15
13731,13731,0,79,129148,-22365,0,1122766,-646848,1,-3989460,-28
13732,13732,0,7,22364,129148,0,936087,-576002,1,-17937208,-11
13733,13733,0,-19,-129149,22364,0,874665,-619320,1,-28652920,-9
13734,13734,0,63,-22365,-129149,0,835989,-736893,1,-35132936,-24
13735,13735,0,15,129148,-22365,0,792301,-775289,1,-41014442,-14
13736,13736,0,38,22364,129148,0,736897,-845382,1,-50941074,-6
13737,13737,0,-199,-129149,22364,0,617145,-947628,1,-64416658,-23
13738,13738,0,-14,-22365,-129149,0,499502,-1108241,1,-75153230,-8
13739,13739,0,85,129148,-22365,0,394304,-1295546,1,-75939846,-32
13740,13740,0,10,22364,129148,0,348140,-1361297,1,-64072588,-20
13741,13741,0,-47,-129149,22364,0,279695,-1519980,1,-42553528,-13
13742,13742,0,42,-22365,-129149,0,178165,-1766999,1,-15209254,-11
13743,13743,0,115,129148,-22365,0,267190,-1849591,1,16093976,-27
13744,13744,0,34,22364,129148,0,265613,-1799251,1,50327558,-14
13745,13745,0,11,-129149,22364,0,380252,-1549235,1,81624146,-13
13746,13746,0,-68,-22365,-129149,0,614157,-1319911,1,94757118,-31
13747,13747,0,72,129148,-22365,0,794439,-1225807,1,75153000,-15
13748,13748,0,-21,22364,129148,0,869796,-1130097,1,25852634,-23
13749,13749,0,113,-129149,22364,0,943191,-1100228,1,-40252794,-10
13750,13750,0,84,-22365,-129149,0,860025,-1271677,1,-106460336,-14
13751,13751,0,119,129148,-22365,0,506086,-1578775,1,-138234790,-28
13752,13752,0,82,22364,129148,0,138743,-1925615,1,-114420259,-13
13753,13753,0,2,-129149,22364,0,-239907,-2309127,1,-66396950,-24
13754,13754,0,22,-22365,-129149,0,-565397,-2575333,1,-24397514,-8
13755,13755,0,-33,129148,-22365,0,-664969,-2763705,1,6122530,-9
13756,13756,0,65,22364,129148,0,-582105,-2864993,1,27891040,-16
13757,13757,0,-5,-129149,22364,0,-329652,-2915592,1,42859816,-17
13758,13758,0,52,-22365,-129149,0,-26378,-2914578,1,50964179,-23
13759,13759,0,65,129148,-22365,0,331003,-2839964,1,50854014,-9
13760,13760,0,-14,22364,129148,0,686656,-2672101,1,41501042,-17
13761,13761,0,82,-129149,22364,0,691355,-2497949,1,24103424,-9
13762,13762,0,-22,-22365,-129149,0,601791,-2353037,1,4227072,-22
13763,13763,0,82,129148,-22365,0,556214,-2282525,1,-8904550,-18
13764,13764,0,-13,22364,129148,0,542688,-2284572,1,-9321296,-19
13765,13765,0,-41,-129149,22364,0,498966,-2359094,1,1273866,-14
13766,13766,0,15,-22365,-129149,0,730055,-2700022,1,16579230,-16
13767,13767,0,20,129148,-22365,0,918201,-2758238,1,31815018,-14
13768,13768,0,90,22364,129148,0,1113182,-2619549,1,45078074,-14
13769,13769,0,13,-129149,22364,0,1239049,-2618805,1,55639090,-34
13770,13770,0,9,-22365,-129149,0,1226930,-2084964,1,62117824,-13
13771,13771,0,138,129148,-22365,0,1162484,-1493673,1,61148194,-17
13772,13772,0,58,22364,129148,0,1110687,-1052917,1,45378714,-31
13773,13773,0,100,-129149,22364,0,915056,-693791,1,-2972530,-20
13774,13774,0,-17,-22365,-129149,0,604325,-586470,1,-130692938,-8
13775,13775,0,65,129148,-22365,0,147604,-548534,1,-303203392,-14
13776,13776,0,-30,22364,129148,0,-188356,-716459,1,-187386579,-21
13777,13777,0,60,-129149,22364,0,-315663,-957546,1,-20265654,-15
13778,13778,0,-94,-22365,-129149,0,-393334,-1178509,1,57574802,-28
13779,13779,0,40,129148,-22365,0,-337275,-1512272,1,94495080,-18
13780,13780,0,141,22364,129148,0,-25666,-1726164,1,105940781,-24
13781,13781,0,91,-129149,22364,0,329082,-1827428,1,95248730,-16
13782,13782,0,13,-22365,-129149,0,700090,-1877798,1,70008912,-27
13783,13783,0,-71,129148,-22365,0,1050562,-1849084,1,39793016,-11
13784,13784,0,72,22364,129148,0,1185139,-1816347,1,10567504,-1
13785,13785,0,-36,-129149,22364,0,1043166,-1828191,1,-14958390,-28
13786,13786,0,58,-22365,-129149,0,902182,-1818738,1,-33609274,-22
13787,13787,0,-52,129148,-22365,0,687423,-1790077,1,-39145626,-20
13788,13788,0,183,22364,129148,0,441742,-1748410,1,-25086900,-8
13789,13789,0,38,-129149,22364,0,405843,-1678433,1,6011738,-12
13790,13790,0,-37,-22365,-129149,0,613070,-1855694,1,38267628,-14
13791,13791,0,15,129148,-22365,0,1016128,-2054977,1,53636158,-31
13792,13792,0,-6,22364,129148,0,1337504,-2113416,1,49338498,-14
13793,13793,0,-29,-129149,22364,0,1670530,-2151189,1,35546436,-8
13794,13794,0,-64,-22365,-129149,0,1846855,-2229431,1,20921004,-13
13795,13795,0,42,129148,-22365,0,1978661,-2414132,1,7806788,-13
13796,13796,0,-25,22364,129148,0,2006053,-2588404,1,-5902296,-13
13797,13797,0,2,-129149,22364,0,1779092,-2527569,1,-25172484,-21
13798,13798,0,-13,-22365,-129149,0,1374899,-2287780,1,-59323228,-7
13799,13799,0,43,129148,-22365,0,795809,-1970770,1,-120810732,-16
13800,13800,0,101,22364,129148,0,133377,-1701555,1,-192083171,-24
13801,13801,0,-36,-129149,22364,0,-646592,-1599899,1,-182047958,-9
13802,13802,0,32,-22365,-129149,0,-1220636,-1777426,1,-96475472,-19
13803,13803,0,1,129148,-22365,0,-1506386,-2056115,1,-28562922,-17
13804,13804,0,96,22364,129148,0,-1835860,-2490785,1,5516124,-19
13805,13805,0,21,-129149,22364,0,-2060464,-2832127,1,18623162,-19
13806,13806,0,-130,-22365,-129149,0,-1964588,-3010350,1,21058318,-6
13807,13807,0,91,129148,-22365,0,-1728649,-2973945,1,19077662,-10
13808,13808,0,37,22364,129148,0,-1402840,-2699250,1,16788124,-12
13809,13809,0,46,-129149,22364,0,-1007911,-2372644,1,18442918,-16
13810,13810,0,136,-22365,-129149,0,-634972,-1928443,1,31774260,-9
13811,13811,0,-124,129148,-22365,0,-394138,-1398730,1,75856930,-25
13812,13812,0,23,22364,129148,0,-223827,-883922,1,179138039,-14
13813,13813,0,85,-129149,22364,0,64018,-594924,1,240094310,-16
13814,13814,0,19,-22365,-129149,0,583582,-472358,1,107402426,-4
13815,13815,0,6,129148,-22365,0,847574,-562049,1,-14990018,-25
13816,13816,0,92,22364,129148,0,809616,-909677,1,-66317174,-12
13817,13817,0,-161,-129149,22364,0,652622,-1360879,1,-79707958,-11
13818,13818,0,68,-22365,-129149,0,476176,-1646644,1,-75766670,-19
13819,13819,0,108,129148,-22365,0,313983,-1728385,1,-63213594,-31
13820,13820,0,82,22364,129148,0,163372,-1621921,1,-44683276,-16
13821,13821,0,-5,-129149,22364,0,81160,-1361760,1,-20271894,-36
13822,13822,0,151,-22365,-129149,0,103501,-1164974,1,9535296,-25
13823,13823,0,-9,129148,-22365,0,135416,-1096335,1,40585538,-25
13824,13824,0,86,22364,129148,0,165068,-1030239,1,62386190,3
13825,13825,0,28,-129149,22364,0,235030,-963432,1,59891940,-11
13826,13826,0,-8,-22365,-129149,0,294160,-912251,1,25925096,-14
13827,13827,0,18,129148,-22365,0,352863,-869119,1,-33051970,-14
13828,13828,0,26,22364,129148,0,307486,-753245,1,-92878756,-13
13829,13829,0,77,-129149,22364,0,144370,-779429,1,-108292645,-8
13830,13830,0,55,-22365,-129149,0,-105227,-1017564,1,-70050578,-23
13831,13831,0,-56,129148,-22365,0,-294857,-1276971,1,-21633562,-17
13832,13832,0,84,22364,129148,0,-360013,-1517486,1,11410116,-14
13833,13833,0,-18,-129149,22364,0,-263452,-1724114,1,28039666,-11
13834,13834,0,115,-22365,-129149,0,-130863,-1917743,1,32787944,-25
13835,13835,0,35,129148,-22365,0,-33985,-2055553,1,29854775,-19
13836,13836,0,41,22364,129148,0,12953,-2081675,1,22305416,-9
13837,13837,0,5,-129149,22364,0,70575,-2063422,1,12761786,-13
13838,13838,0,77,-22365,-129149,0,250464,-1955709,1,4568032,-15
13839,13839,0,75,129148,-22365,0,332045,-1872362,1,2015252,-28
13840,13840,0,-1,22364,129148,0,265998,-1769025,1,8462160,-17
13841,13841,0,-88,-129149,22364,0,200303,-1632836,1,22190720,-12
13842,13842,0,-5,-22365,-129149,0,189222,-1516176,1,35942798,-14
13843,13843,0,173,129148,-22365,0,324837,-1805077,1,43611308,-17
13844,13844,0,62,22364,129148,0,599720,-1930042,1,44639816,-15
13845,13845,0,-92,-129149,22364,0,875845,-1978611,1,42332516,-9
13846,13846,0,-19,-22365,-129149,0,1054560,-1869668,1,39949512,-7
13847,13847,0,71,129148,-22365,0,1157957,-1656764,1,39407030,-14
13848,13848,0,84,22364,129148,0,1133132,-1271882,1,40661150,-24
13849,13849,0,-33,-129149,22364,0,1079263,-1033135,1,40342898,-19
13850,13850,0,-122,-22365,-129149,0,954016,-932975,1,30437894,-9
13851,13851,0,-29,129148,-22365,0,915738,-978584,1,4349952,-24
13852,13852,0,-35,22364,129148,0,876651,-1088933,1,-31527436,-14
13853,13853,0,24,-129149,22364,0,796122,-1284188,1,-62246908,-18
13854,13854,0,-48,-22365,-129149,0,833443,-1443277,1,-79896036,-13
13855,13855,0,-93,129148,-22365,0,759022,-1728832,1,-86812214,-29
13856,13856,0,3,22364,129148,0,547019,-2083215,1,-86996878,-20
13857,13857,0,-59,-129149,22364,0,204947,-2364332,1,-82247158,-3
13858,13858,0,8,-22365,-129149,0,-147036,-2618938,1,-72620349,-24
13859,13859,0,52,129148,-22365,0,-471975,-2628702,1,-57749706,-18
13860,13860,0,-31,22364,129148,0,-714625,-2530415,1,-37142700,-10
13861,13861,0,64,-129149,22364,0,-895254,-2367559,1,-10178394,-26
13862,13862,0,57,-22365,-129149,0,-725967,-2139240,1,22821378,-12
13863,13863,0,-83,129148,-22365,0,-471014,-1864542,1,55701686,-17
13864,13864,0,25,22364,129148,0,-186399,-1788585,1,71933598,-21
13865,13865,0,-91,-129149,22364,0,153029,-1800654,1,57116215,-4
13866,13866,0,-33,-22365,-129149,0,253901,-1824615,1,20493056,-16
13867,13867,0,118,129148,-22365,0,138214,-1925994,1,-16773930,-26
13868,13868,0,133,22364,129148,0,-2295,-1991801,1,-40684389,-8
13869,13869,0,-37,-129149,22364,0,-62468,-1939234,1,-44591386,-2
13870,13870,0,7,-22365,-129149,0,-97164,-1865860,1,-26270204,-15
13871,13871,0,141,129148,-22365,0,-113527,-1897781,1,13336360,-7
13872,13872,0,3,22364,129148,0,-17356,-1902350,1,68965759,-20
13873,13873,0,23,-129149,22364,0,230302,-1724221,1,120992714,-22
13874,13874,0,-44,-22365,-129149,0,553344,-1542654,1,134310850,-15
13875,13875,0,-26,129148,-22365,0,979090,-1365679,1,106190010,-14
13876,13876,0,153,22364,129148,0,1297546,-1215833,1,69592884,-22
13877,13877,0,65,-129149,22364,0,1465055,-1109623,1,42915200,-24
13878,13878,0,-10,-22365,-129149,0,1432072,-907796,1,26244604,-7
13879,13879,0,20,129148,-22365,0,1094101,-714864,1,13728420,-1
13880,13880,0,-77,22364,129148,0,550600,-508301,1,-39800988,-18
13881,13881,0,102,-129149,22364,0,-161425,-197527,1,-1508257295,-18
13882,13882,0,-72,-22365,-129149,0,-655826,223102,1,27216782,-11
13883,13883,0,155,129148,-22365,0,-799193,226811,1,137866744,-22
13884,13884,0,-106,22364,129148,0,-615120,-129747,1,420877962,-22
13885,13885,0,165,-129149,22364,0,-135319,-653401,1,473466601,-22
13886,13886,0,1046,-22365,-129149,0,521024,-1378506,1,162527810,-11
13887,13887,0,70,129148,-22365,0,1047381,-2087813,1,53518502,-24
13888,13888,0,37,22364,129148,0,1359223,-2641340,1,12016326,-13
13889,13889,0,85,-129149,22364,0,1467254,-3045412,1,-13757102,-10
13890,13890,0,42,-22365,-129149,0,1326710,-3156430,1,-38303116,-7
13891,13891,0,7,129148,-22365,0,951527,-3035203,1,-66789558,-11
13892,13892,0,134,22364,129148,0,450501,-2684345,1,-96141564,-22
13893,13893,0,-18,-129149,22364,0,27538,-2227342,1,-108675855,-21
13894,13894,0,-30,-22365,-129149,0,-289696,-2021328,1,-82490942,-24
13895,13895,0,-3,129148,-22365,0,-581368,-2025818,1,-21383832,-20
13896,13896,0,4,22364,129148,0,-719354,-2020178,1,51007516,-11
13897,13897,0,-20,-129149,22364,0,-473999,-1971693,1,108393638,-16
13898,13898,0,-43,-22365,-129149,0,139795,-1904042,1,123456025,-20
13899,13899,0,36,129148,-22365,0,796508,-1916186,1,96130620,-17
13900,13900,0,-57,22364,129148,0,1147866,-1920561,1,51237060,-25
13901,13901,0,90,-129149,22364,0,1173752,-1863133,1,-98328,-30
13902,13902,0,-17,-22365,-129149,0,890154,-1730948,1,-66988892,-21
13903,13903,0,23,129148,-22365,0,283390,-1629302,1,-159242822,-23
13904,13904,0,-286,22364,129148,0,-504800,-1484601,1,-220725329,-4
13905,13905,0,80,-129149,22364,0,-989157,-1391966,1,-165684226,-23
13906,13906,0,30,-22365,-129149,0,-1275324,-1336050,1,-73665372,-16
13907,13907,0,-54,129148,-22365,0,-1582202,-1442896,1,-7645164,-13
13908,13908,0,27,22364,129148,0,-1662319,-1671785,1,40316228,-9
13909,13909,0,23,-129149,22364,0,-1360791,-1962298,1,82931346,-10
13910,13910,0,112,-22365,-129149,0,-820746,-2090097,1,121027466,-20
13911,13911,0,57,129148,-22365,0,-252853,-2127694,1,139463554,-5
13912,13912,0,31,22364,129148,0,179340,-2159255,1,122146285,-6
13913,13913,0,9,-129149,22364,0,423247,-2155838,1,78310074,-24
13914,13914,0,-47,-22365,-129149,0,662695,-2139093,1,28564376,-18
13915,13915,0,13,129148,-22365,0,867242,-2205049,1,-16605388,-16
13916,13916,0,-43,22364,129148,0,726802,-2281629,1,-52785002,-16
13917,13917,0,5,-129149,22364,0,331346,-2300270,1,-73714546,-19
13918,13918,0,44,-22365,-129149,0,-4812,-2239997,1,-74110291,-18
13919,13919,0,12,129148,-22365,0,-242851,-2169659,1,-55994316,-8
13920,13920,0,25,22364,129148,0,-462180,-2095717,1,-26732226,-16
13921,13921,0,-104,-129149,22364,0,-495779,-1926310,1,7879690,-25
13922,13922,0,-15,-22365,-129149,0,-359159,-1836128,1,42742982,-28
13923,13923,0,152,129148,-22365,0,-183948,-1722292,1,66845173,-31
13924,13924,0,25,22364,129148,0,37134,-1568881,1,63701788,-10
13925,13925,0,67,-129149,22364,0,272947,-1459115,1,30619138,-11
13926,13926,0,16,-22365,-129149,0,434277,-1446568,1,-14490308,-21
