Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_i[31:0],top_i/baseband_j[31:0]
891,891,0,1,-42290,-139516
892,892,0,1,-30349,-154876
893,893,0,1,-17682,-150473
894,894,0,1,-5416,-123620
895,895,0,1,4613,-78542
896,896,0,1,10603,-25257
897,897,0,1,11554,23494
898,898,0,1,7556,56220
899,899,0,1,-434,66214
900,900,0,1,-11223,53314
901,901,0,1,-23856,23526
902,902,0,1,-37887,-13390
903,903,0,1,-53137,-47115
904,904,0,1,-69143,-69873
905,905,0,1,-84591,-78215
906,906,0,1,-97125,-73318
907,907,0,1,-103828,-59751
908,908,0,1,-102047,-43499
909,909,0,1,-90534,-30050
910,910,0,1,-70180,-23018
911,911,0,1,-44281,-23658
912,912,0,1,-17885,-31082
913,913,0,1,3410,-43090
914,914,0,1,14833,-56878
915,915,0,1,13706,-69793
916,916,0,1,157,-79693
917,917,0,1,-22801,-85273
918,918,0,1,-50051,-86117
919,919,0,1,-75428,-82645
920,920,0,1,-93084,-75946
921,921,0,1,-98807,-67540
922,922,0,1,-90985,-58976
923,923,0,1,-71044,-51426
924,924,0,1,-43226,-45476
925,925,0,1,-13694,-41090
926,926,0,1,10949,-37702
927,927,0,1,25247,-34612
928,928,0,1,26266,-31226
929,929,0,1,14383,-27255
930,930,0,1,-6916,-22788
931,931,0,1,-32078,-18178
932,932,0,1,-55056,-13949
933,933,0,1,-71007,-10637
934,934,0,1,-77409,-8794
935,935,0,1,-74436,-9055
936,936,0,1,-64435,-12079
937,937,0,1,-50844,-18528
938,938,0,1,-36926,-28778
939,939,0,1,-24865,-42675
940,940,0,1,-15454,-59187
941,941,0,1,-8406,-76347
942,942,0,1,-3035,-91288
943,943,0,1,1122,-100794
944,944,0,1,3903,-101952
945,945,0,1,4684,-93046
946,946,0,1,2855,-74212
947,947,0,1,-1508,-47767
948,948,0,1,-7279,-18121
949,949,0,1,-12251,9044
950,950,0,1,-13752,27995
951,951,0,1,-9579,34335
952,952,0,1,1065,26229
953,953,0,1,16905,5030
954,954,0,1,34597,-24853
955,955,0,1,49387,-56983
956,956,0,1,56399,-84502
957,957,0,1,52048,-101811
958,958,0,1,35241,-105976
959,959,0,1,7946,-97345
960,960,0,1,-25226,-79204
961,961,0,1,-58152,-56716
962,962,0,1,-84840,-35402
963,963,0,1,-101063,-19712
964,964,0,1,-105430,-12151
965,965,0,1,-99618,-13036
966,966,0,1,-87593,-20894
967,967,0,1,-74228,-33336
968,968,0,1,-63689,-47826
969,969,0,1,-58207,-62271
970,970,0,1,-57597,-75186
971,971,0,1,-59664,-85528
972,972,0,1,-61303,-92440
973,973,0,1,-59798,-95027
974,974,0,1,-53998,-92439
975,975,0,1,-44709,-84109
976,976,0,1,-34479,-70147
977,977,0,1,-26718,-51596
978,978,0,1,-24573,-30532
979,979,0,1,-29922,-9805
980,980,0,1,-42803,7402
981,981,0,1,-61382,18264
982,982,0,1,-82410,20871
983,983,0,1,-102011,14728
984,984,0,1,-116536,827
985,985,0,1,-123214,-18511
986,986,0,1,-120565,-40096
987,987,0,1,-108559,-60595
988,988,0,1,-88421,-77162
989,989,0,1,-62295,-87995
990,990,0,1,-32855,-92615
991,991,0,1,-2946,-91759
992,992,0,1,24640,-86981
993,993,0,1,47286,-80089
994,994,0,1,62603,-72627
995,995,0,1,68473,-65529
996,996,0,1,63249,-59099
997,997,0,1,46203,-53295
998,998,0,1,17997,-48017
999,999,0,1,-18879,-43377
1000,1000,0,1,-60019,-39737
1001,1001,0,1,-99581,-37508
1002,1002,0,1,-131309,-36952
1003,1003,0,1,-149911,-37889
1004,1004,0,1,-152386,-39799
1005,1005,0,1,-138922,-42047
1006,1006,0,1,-113007,-44241
1007,1007,0,1,-80660,-46420
1008,1008,0,1,-49017,-49204
1009,1009,0,1,-24815,-53509
1010,1010,0,1,-12874,-60147
1011,1011,0,1,-15242,-69393
1012,1012,0,1,-30888,-80785
1013,1013,0,1,-56135,-93082
1014,1014,0,1,-85354,-104455
1015,1015,0,1,-112173,-112964
1016,1016,0,1,-130656,-116865
1017,1017,0,1,-136570,-115022
1018,1018,0,1,-128346,-107155
1019,1019,0,1,-107628,-94091
1020,1020,0,1,-79170,-77710
1021,1021,0,1,-49681,-60789
1022,1022,0,1,-26181,-46474
1023,1023,0,1,-14017,-37487
1024,1024,0,1,-15289,-35194
1025,1025,0,1,-28165,-38880
1026,1026,0,1,-47632,-45778
1027,1027,0,1,-67242,-51647
1028,1028,0,1,-81313,-52315
1029,1029,0,1,-86758,-45320
1030,1030,0,1,-83819,-31161
1031,1031,0,1,-75431,-13458
1032,1032,0,1,-65508,2141
1033,1033,0,1,-57175,10031
1034,1034,0,1,-51491,6972
1035,1035,0,1,-47442,-6403
1036,1036,0,1,-42942,-25577
1037,1037,0,1,-36412,-43853
1038,1038,0,1,-27969,-54906
1039,1039,0,1,-19624,-55452
1040,1040,0,1,-14284,-46658
1041,1041,0,1,-14126,-33691
1042,1042,0,1,-19249,-23536
1043,1043,0,1,-27216,-21982
1044,1044,0,1,-33943,-31176
1045,1045,0,1,-35585,-48659
1046,1046,0,1,-30395,-68316
1047,1047,0,1,-19784,-82963
1048,1048,0,1,-7825,-87294
1049,1049,0,1,400,-80033
1050,1050,0,1,1029,-64306
1051,1051,0,1,-6721,-46248
1052,1052,0,1,-20259,-32555
1053,1053,0,1,-34681,-27850
1054,1054,0,1,-44962,-33070
1055,1055,0,1,-48176,-45303
1056,1056,0,1,-44726,-59234
1057,1057,0,1,-38177,-69134
1058,1058,0,1,-33453,-70832
1059,1059,0,1,-34596,-62840
1060,1060,0,1,-42771,-46399
1061,1061,0,1,-55710,-24732
1062,1062,0,1,-68522,-1833
1063,1063,0,1,-75638,18474
1064,1064,0,1,-73055,33096
1065,1065,0,1,-59875,39896
1066,1066,0,1,-38582,37761
1067,1067,0,1,-14032,26612
1068,1068,0,1,8307,7680
1069,1069,0,1,24178,-16420
1070,1070,0,1,31615,-41777
1071,1071,0,1,31132,-63792
1072,1072,0,1,24881,-78183
1073,1073,0,1,15557,-82149
1074,1074,0,1,5291,-75352
1075,1075,0,1,-4721,-60036
1076,1076,0,1,-14077,-40492
1077,1077,0,1,-22609,-21812
1078,1078,0,1,-29835,-8345
1079,1079,0,1,-34750,-2461
1080,1080,0,1,-36071,-4142
1081,1081,0,1,-32889,-11289
1082,1082,0,1,-25375,-20667
1083,1083,0,1,-15170,-29041
1084,1084,0,1,-5268,-34233
1085,1085,0,1,623,-35511
1086,1086,0,1,-810,-33492
1087,1087,0,1,-11397,-29508
1088,1088,0,1,-30667,-24999
1089,1089,0,1,-55697,-20961
1090,1090,0,1,-81634,-17811
1091,1091,0,1,-102854,-15650
1092,1092,0,1,-114337,-14625
1093,1093,0,1,-113007,-15412
1094,1094,0,1,-98563,-19228
1095,1095,0,1,-73598,-27505
1096,1096,0,1,-42982,-41242
1097,1097,0,1,-12692,-60322
1098,1098,0,1,11487,-82937
1099,1099,0,1,25267,-105606
1100,1100,0,1,26641,-123769
1101,1101,0,1,16129,-132949
1102,1102,0,1,-3527,-130068
1103,1103,0,1,-27976,-114490
1104,1104,0,1,-52171,-88454
1105,1105,0,1,-71265,-56634
1106,1106,0,1,-81451,-24883
1107,1107,0,1,-80678,1386
1108,1108,0,1,-69097,18685
1109,1109,0,1,-49199,26165
1110,1110,0,1,-25638,25366
1111,1111,0,1,-4181,19270
1112,1112,0,1,9518,10788
1113,1113,0,1,11549,1605
1114,1114,0,1,1005,-8076
1115,1115,0,1,-19386,-18845
1116,1116,0,1,-43907,-30987
1117,1117,0,1,-65525,-43215
1118,1118,0,1,-78202,-52565
1119,1119,0,1,-79006,-55284
1120,1120,0,1,-69180,-48780
1121,1121,0,1,-53505,-33718
1122,1122,0,1,-38405,-15066
1123,1123,0,1,-29068,-1215
1124,1124,0,1,-27068,-1225
1125,1125,0,1,-29514,-20891
1126,1126,0,1,-30284,-59256
1127,1127,0,1,-22974,-107182
1128,1128,0,1,-4430,-149306
1129,1129,0,1,22672,-168962
1130,1130,0,1,49726,-154701
1131,1131,0,1,64891,-105811
1132,1132,0,1,57928,-34436
1133,1133,0,1,25292,37172
1134,1134,0,1,-26783,83686
1135,1135,0,1,-82870,85965
1136,1136,0,1,-122800,38945
1137,1137,0,1,-128900,-45055
1138,1138,0,1,-93192,-139265
1139,1139,0,1,-21850,-211192
1140,1140,0,1,65370,-233942
1141,1141,0,1,140825,-196464
1142,1142,0,1,178175,-108409
1143,1143,0,1,161854,2422
1144,1144,0,1,93199,99273
1145,1145,0,1,-9142,149219
1146,1146,0,1,-115080,134801
1147,1147,0,1,-193195,60340
1148,1148,0,1,-221375,-49502
1149,1149,0,1,-194372,-158483
1150,1150,0,1,-125207,-231489
1151,1151,0,1,-40215,-246663
1152,1152,0,1,30587,-202455
1153,1153,0,1,64153,-117438
1154,1154,0,1,52080,-22981
1155,1155,0,1,2719,48250
1156,1156,0,1,-62852,73593
1157,1157,0,1,-119168,47537
1158,1158,0,1,-145899,-17601
1159,1159,0,1,-134798,-97160
1160,1160,0,1,-91894,-163449
1161,1161,0,1,-34284,-195308
1162,1162,0,1,16844,-184548
1163,1163,0,1,44065,-137192
1164,1164,0,1,39608,-69848
1165,1165,0,1,7270,-2929
1166,1166,0,1,-39991,46440
1167,1167,0,1,-85394,69366
1168,1168,0,1,-114382,66585
1169,1169,0,1,-119355,46331
1170,1170,0,1,-101222,20076
1171,1171,0,1,-67890,-2107
1172,1172,0,1,-30641,-14752
1173,1173,0,1,154,-17874
1174,1174,0,1,18328,-15678
1175,1175,0,1,22989,-14029
1176,1176,0,1,17880,-17765
1177,1177,0,1,9106,-28896
1178,1178,0,1,2480,-46204
1179,1179,0,1,1546,-66017
1180,1180,0,1,6765,-83700
1181,1181,0,1,15823,-95260
1182,1182,0,1,24877,-98300
1183,1183,0,1,30090,-92439
1184,1184,0,1,28863,-78937
1185,1185,0,1,20535,-60112
1186,1186,0,1,6447,-38622
1187,1187,0,1,-10567,-17057
1188,1188,0,1,-26971,2427
1189,1189,0,1,-39341,18029
1190,1190,0,1,-45192,28334
1191,1191,0,1,-43531,32356
1192,1192,0,1,-35156,29671
1193,1193,0,1,-22497,20506
1194,1194,0,1,-9241,5951
1195,1195,0,1,592,-12065
1196,1196,0,1,3627,-30943
1197,1197,0,1,-1936,-47700
1198,1198,0,1,-15697,-59493
1199,1199,0,1,-34998,-64071
1200,1200,0,1,-55494,-60326
1201,1201,0,1,-72215,-48557
1202,1202,0,1,-80830,-30542
1203,1203,0,1,-78710,-9281
1204,1204,0,1,-65559,11523
1205,1205,0,1,-43371,28272
1206,1206,0,1,-15779,38288
1207,1207,0,1,12848,40328
1208,1208,0,1,38330,35051
1209,1209,0,1,57371,24729
1210,1210,0,1,67845,12699
1211,1211,0,1,68800,2318
1212,1212,0,1,60372,-3822
1213,1213,0,1,43841,-4635
1214,1214,0,1,21511,-587
1215,1215,0,1,-3250,6760
1216,1216,0,1,-26442,15586
1217,1217,0,1,-44190,24477
1218,1218,0,1,-53825,32825
1219,1219,0,1,-54741,40499
1220,1220,0,1,-48896,47157
1221,1221,0,1,-40219,51501
1222,1222,0,1,-33206,51024
1223,1223,0,1,-31039,42567
1224,1224,0,1,-34110,23812
1225,1225,0,1,-39575,-4937
1226,1226,0,1,-42574,-39608
1227,1227,0,1,-38574,-72445
1228,1228,0,1,-26081,-93915
1229,1229,0,1,-8293,-96016
1230,1230,0,1,7194,-75892
1231,1231,0,1,11092,-38103
1232,1232,0,1,-3463,5523
1233,1233,0,1,-36988,39214
1234,1234,0,1,-81795,48648
1235,1235,0,1,-123342,26763
1236,1236,0,1,-144944,-22504
1237,1237,0,1,-134295,-84194
1238,1238,0,1,-89232,-136731
1239,1239,0,1,-20314,-159460
1240,1240,0,1,51311,-140759
1241,1241,0,1,100538,-83457
1242,1242,0,1,107310,-5181
1243,1243,0,1,64472,66983
1244,1244,0,1,-18349,105978
1245,1245,0,1,-116970,94944
1246,1246,0,1,-200249,34337
1247,1247,0,1,-240799,-57163
1248,1248,0,1,-224620,-148441
1249,1249,0,1,-156239,-206874
1250,1250,0,1,-57361,-210216
1251,1251,0,1,40663,-155151
1252,1252,0,1,107689,-59076
1253,1253,0,1,125034,45629
1254,1254,0,1,91325,122840
1255,1255,0,1,22047,145497
1256,1256,0,1,-56783,105069
1257,1257,0,1,-118352,14307
1258,1258,0,1,-144369,-97568
1259,1259,0,1,-130725,-195364
1260,1260,0,1,-87519,-250147
1261,1261,0,1,-34042,-248737
1262,1262,0,1,8974,-197091
1263,1263,0,1,26930,-116815
1264,1264,0,1,15784,-36401
1265,1265,0,1,-17826,19090
1266,1266,0,1,-60408,36113
1267,1267,0,1,-97318,15907
1268,1268,0,1,-118024,-27908
1269,1269,0,1,-119088,-75780
1270,1270,0,1,-104113,-110005
1271,1271,0,1,-81025,-120608
1272,1272,0,1,-58321,-107741
1273,1273,0,1,-41911,-79921
1274,1274,0,1,-33618,-49580
1275,1275,0,1,-31611,-27879
1276,1276,0,1,-32307,-20980
1277,1277,0,1,-32499,-28730
1278,1278,0,1,-30746,-46059
1279,1279,0,1,-27803,-65786
1280,1280,0,1,-25761,-81622
1281,1281,0,1,-26712,-90140
1282,1282,0,1,-31633,-91335
1283,1283,0,1,-39928,-87602
1284,1284,0,1,-49547,-82207
1285,1285,0,1,-57895,-77807
1286,1286,0,1,-62695,-75632
1287,1287,0,1,-62654,-75353
1288,1288,0,1,-57632,-75570
1289,1289,0,1,-48468,-74396
1290,1290,0,1,-36439,-70008
1291,1291,0,1,-22935,-60994
1292,1292,0,1,-9170,-46572
1293,1293,0,1,3791,-26871
1294,1294,0,1,14989,-3178
1295,1295,0,1,23368,21731
1296,1296,0,1,27824,43989
1297,1297,0,1,27377,59121
1298,1298,0,1,21267,63264
1299,1299,0,1,9183,54443
1300,1300,0,1,-8618,33526
1301,1301,0,1,-31186,4354
1302,1302,0,1,-56978,-27048
1303,1303,0,1,-83883,-54112
1304,1304,0,1,-109362,-71670
1305,1305,0,1,-130749,-77534
1306,1306,0,1,-145607,-73104
1307,1307,0,1,-152107,-62721
1308,1308,0,1,-149450,-52161
1309,1309,0,1,-138092,-46530
1310,1310,0,1,-119762,-48532
1311,1311,0,1,-97193,-57662
1312,1312,0,1,-73601,-70609
1313,1313,0,1,-52140,-82622
1314,1314,0,1,-35329,-89380
1315,1315,0,1,-24678,-88678
1316,1316,0,1,-20561,-81222
1317,1317,0,1,-22296,-70306
1318,1318,0,1,-28305,-60564
1319,1319,0,1,-36423,-56213
1320,1320,0,1,-44206,-59320
1321,1321,0,1,-49182,-68853
1322,1322,0,1,-49232,-80870
1323,1323,0,1,-43076,-89659
1324,1324,0,1,-30637,-89588
1325,1325,0,1,-13270,-77104
1326,1326,0,1,6225,-52243
1327,1327,0,1,24087,-19076
1328,1328,0,1,36507,15023
1329,1329,0,1,40676,41252
1330,1330,0,1,35713,51794
1331,1331,0,1,22996,42182
1332,1332,0,1,5786,12885
1333,1333,0,1,-11824,-30465
1334,1334,0,1,-26356,-78390
1335,1335,0,1,-36287,-120068
1336,1336,0,1,-42507,-146345
1337,1337,0,1,-47875,-152288
1338,1338,0,1,-55885,-138509
1339,1339,0,1,-68989,-110820
1340,1340,0,1,-87113,-78155
1341,1341,0,1,-107200,-49666
1342,1342,0,1,-123934,-31826
1343,1343,0,1,-131437,-26700
1344,1344,0,1,-125489,-31720
1345,1345,0,1,-105179,-41195
1346,1346,0,1,-73566,-48816
1347,1347,0,1,-37008,-50196
1348,1348,0,1,-3403,-44424
1349,1349,0,1,20047,-34120
1350,1350,0,1,28778,-24185
1351,1351,0,1,21835,-19683
1352,1352,0,1,1762,-23725
1353,1353,0,1,-26447,-36332
1354,1354,0,1,-56846,-54500
1355,1355,0,1,-84104,-73476
1356,1356,0,1,-104370,-88444
1357,1357,0,1,-115635,-96160
1358,1358,0,1,-117589,-95721
1359,1359,0,1,-111146,-88368
1360,1360,0,1,-98006,-76667
1361,1361,0,1,-80292,-63353
1362,1362,0,1,-60177,-50577
1363,1363,0,1,-39737,-39579
1364,1364,0,1,-20623,-30869
1365,1365,0,1,-3959,-24690
1366,1366,0,1,9721,-21292
1367,1367,0,1,20220,-20959
1368,1368,0,1,27387,-23669
1369,1369,0,1,30779,-28824
1370,1370,0,1,29520,-35010
1371,1371,0,1,22518,-40247
1372,1372,0,1,9020,-42562
1373,1373,0,1,-10700,-40733
1374,1374,0,1,-34918,-34796
1375,1375,0,1,-60362,-26077
1376,1376,0,1,-82781,-16810
1377,1377,0,1,-97954,-9332
1378,1378,0,1,-102900,-5256
1379,1379,0,1,-96777,-4921
1380,1380,0,1,-81153,-7521
1381,1381,0,1,-59712,-11522
1382,1382,0,1,-37262,-15403
1383,1383,0,1,-18545,-18392
1384,1384,0,1,-7103,-20808
1385,1385,0,1,-4700,-23934
1386,1386,0,1,-11019,-29431
1387,1387,0,1,-24050,-38659
1388,1388,0,1,-40725,-51943
1389,1389,0,1,-57548,-68231
1390,1390,0,1,-71237,-85164
1391,1391,0,1,-79242,-99713
1392,1392,0,1,-80052,-108981
1393,1393,0,1,-73335,-111010
1394,1394,0,1,-59946,-105455
1395,1395,0,1,-41718,-93691
1396,1396,0,1,-21167,-78413
1397,1397,0,1,-1107,-62870
1398,1398,0,1,15796,-49890
1399,1399,0,1,27432,-41000
1400,1400,0,1,32454,-36057
1401,1401,0,1,30397,-33398
1402,1402,0,1,21665,-30605
1403,1403,0,1,7506,-25547
1404,1404,0,1,-10153,-17430
1405,1405,0,1,-28833,-7298
1406,1406,0,1,-45722,2150
1407,1407,0,1,-58101,7454
1408,1408,0,1,-63809,5645
1409,1409,0,1,-61769,-4436
1410,1410,0,1,-52319,-21420
1411,1411,0,1,-37307,-41562
1412,1412,0,1,-19825,-59677
1413,1413,0,1,-3604,-70755
1414,1414,0,1,7851,-71560
1415,1415,0,1,12082,-61808
1416,1416,0,1,8236,-44346
1417,1417,0,1,-2618,-24243
1418,1418,0,1,-17813,-7198
1419,1419,0,1,-33723,2400
1420,1420,0,1,-46784,2911
1421,1421,0,1,-54344,-4143
1422,1422,0,1,-55419,-14882
1423,1423,0,1,-50890,-24570
1424,1424,0,1,-43144,-29639
1425,1425,0,1,-35250,-29043
1426,1426,0,1,-29922,-24585
1427,1427,0,1,-28612,-19974
1428,1428,0,1,-31035,-19064
1429,1429,0,1,-35427,-23883
1430,1430,0,1,-39333,-33465
1431,1431,0,1,-40736,-43971
1432,1432,0,1,-39001,-50108
1433,1433,0,1,-35247,-47426
1434,1434,0,1,-31867,-34402
1435,1435,0,1,-31485,-13502
1436,1436,0,1,-35671,9396
1437,1437,0,1,-44027,26961
1438,1438,0,1,-54109,33064
1439,1439,0,1,-62263,24964
1440,1440,0,1,-65068,4258
1441,1441,0,1,-60627,-23943
1442,1442,0,1,-49506,-53036
1443,1443,0,1,-34497,-77235
1444,1444,0,1,-19562,-93368
1445,1445,0,1,-8316,-101268
1446,1446,0,1,-2851,-102878
1447,1447,0,1,-3065,-100541
1448,1448,0,1,-7012,-95610
1449,1449,0,1,-11831,-87785
1450,1450,0,1,-14956,-75709
1451,1451,0,1,-14899,-58198
1452,1452,0,1,-11501,-35731
1453,1453,0,1,-5746,-10967
1454,1454,0,1,840,11717
1455,1455,0,1,6666,27664
1456,1456,0,1,10330,33674
1457,1457,0,1,10574,29200
1458,1458,0,1,6398,16621
1459,1459,0,1,-2834,210
1460,1460,0,1,-16984,-15424
1461,1461,0,1,-34701,-26869
1462,1462,0,1,-53389,-32788
1463,1463,0,1,-69615,-34004
1464,1464,0,1,-80104,-32655
1465,1465,0,1,-82932,-31277
1466,1466,0,1,-78411,-31946
1467,1467,0,1,-69068,-35932
1468,1468,0,1,-58822,-43664
1469,1469,0,1,-51427,-54927
1470,1470,0,1,-49036,-68936
1471,1471,0,1,-51240,-84155
1472,1472,0,1,-55348,-98307
1473,1473,0,1,-57630,-108432
1474,1474,0,1,-55064,-111576
1475,1475,0,1,-46792,-105627
1476,1476,0,1,-34608,-90542
1477,1477,0,1,-22317,-68884
1478,1478,0,1,-14107,-45522
1479,1479,0,1,-12814,-26364
1480,1480,0,1,-18678,-16548
1481,1481,0,1,-29296,-18674
1482,1482,0,1,-40493,-31705
1483,1483,0,1,-48039,-51168
1484,1484,0,1,-49283,-70449
1485,1485,0,1,-44111,-82931
1486,1486,0,1,-34834,-84139
1487,1487,0,1,-25266,-73176
1488,1488,0,1,-19257,-52820
1489,1489,0,1,-19300,-28627
1490,1490,0,1,-25746,-7152
1491,1491,0,1,-36766,6068
1492,1492,0,1,-49042,8149
1493,1493,0,1,-58835,-493
1494,1494,0,1,-63207,-16412
1495,1495,0,1,-60785,-34279
1496,1496,0,1,-52101,-48627
1497,1497,0,1,-39351,-55356
1498,1498,0,1,-25816,-52927
1499,1499,0,1,-14966,-42663
1500,1500,0,1,-9507,-28347
1501,1501,0,1,-10803,-15045
1502,1502,0,1,-18486,-7528
1503,1503,0,1,-30623,-8839
1504,1504,0,1,-44165,-19350
1505,1505,0,1,-55844,-36637
1506,1506,0,1,-62964,-56107
1507,1507,0,1,-64095,-72382
1508,1508,0,1,-59317,-80866
1509,1509,0,1,-50091,-79117
1510,1510,0,1,-38733,-67504
1511,1511,0,1,-27738,-49036
1512,1512,0,1,-19158,-28439
1513,1513,0,1,-14247,-10806
1514,1514,0,1,-13317,-225
1515,1515,0,1,-15890,1167
1516,1516,0,1,-20922,-6461
1517,1517,0,1,-27085,-20874
1518,1518,0,1,-32995,-38520
1519,1519,0,1,-37448,-55406
1520,1520,0,1,-39643,-67888
1521,1521,0,1,-39400,-73291
1522,1522,0,1,-37356,-70319
1523,1523,0,1,-34928,-59180
1524,1524,0,1,-33908,-41540
1525,1525,0,1,-35858,-20458
1526,1526,0,1,-41351,260
1527,1527,0,1,-49368,16722
1528,1528,0,1,-57189,25997
1529,1529,0,1,-61149,26939
1530,1530,0,1,-57962,20842
1531,1531,0,1,-46178,11083
1532,1532,0,1,-27368,2087
1533,1533,0,1,-6135,-2360
1534,1534,0,1,11059,-687
1535,1535,0,1,18092,5441
1536,1536,0,1,11657,11581
1537,1537,0,1,-7124,12077
1538,1538,0,1,-32717,2702
1539,1539,0,1,-56977,-16999
1540,1540,0,1,-72341,-42527
1541,1541,0,1,-75091,-65461
1542,1542,0,1,-67333,-76255
1543,1543,0,1,-56530,-68227
1544,1544,0,1,-52682,-41043
1545,1545,0,1,-63756,-2168
1546,1546,0,1,-91405,34771
1547,1547,0,1,-128747,54374
1548,1548,0,1,-161713,45362
1549,1549,0,1,-173554,5487
1550,1550,0,1,-151562,-56408
1551,1551,0,1,-93101,-122461
1552,1552,0,1,-8719,-171541
1553,1553,0,1,79461,-186841
1554,1554,0,1,143936,-162462
1555,1555,0,1,161077,-106391
1556,1556,0,1,119881,-38448
1557,1557,0,1,27358,16501
1558,1558,0,1,-92041,37592
1559,1559,0,1,-203084,16090
1560,1560,0,1,-270634,-40686
1561,1561,0,1,-271351,-111035
1562,1562,0,1,-202025,-166204
1563,1563,0,1,-81628,-180722
1564,1564,0,1,54014,-142122
1565,1565,0,1,163394,-56410
1566,1566,0,1,212673,52836
1567,1567,0,1,186663,151768
1568,1568,0,1,93806,207388
1569,1569,0,1,-36626,198795
1570,1570,0,1,-164277,124651
1571,1571,0,1,-251039,4080
1572,1572,0,1,-273378,-129198
1573,1573,0,1,-229491,-237613
1574,1574,0,1,-138960,-291726
1575,1575,0,1,-35113,-279394
1576,1576,0,1,46961,-208879
1577,1577,0,1,82455,-105288
1578,1578,0,1,64611,-1566
1579,1579,0,1,5824,72481
1580,1580,0,1,-68219,99492
1581,1581,0,1,-128572,78986
1582,1582,0,1,-153661,25815
1583,1583,0,1,-136280,-36462
1584,1584,0,1,-85007,-84723
1585,1585,0,1,-19717,-104237
1586,1586,0,1,36732,-93061
1587,1587,0,1,67050,-61343
1588,1588,0,1,65231,-26274
1589,1589,0,1,37396,-4747
1590,1590,0,1,-1945,-6896
1591,1591,0,1,-36411,-32451
1592,1592,0,1,-54230,-71477
1593,1593,0,1,-52121,-108579
1594,1594,0,1,-35460,-129086
1595,1595,0,1,-14968,-124476
1596,1596,0,1,-1663,-95504
1597,1597,0,1,-2515,-51621
1598,1598,0,1,-18034,-7447
1599,1599,0,1,-42825,22475
1600,1600,0,1,-68392,28512
1601,1601,0,1,-86782,8962
1602,1602,0,1,-93415,-29889
1603,1603,0,1,-88355,-76286
1604,1604,0,1,-75554,-117119
1605,1605,0,1,-60707,-142038
1606,1606,0,1,-48924,-146316
1607,1607,0,1,-42997,-131619
1608,1608,0,1,-42870,-104718
1609,1609,0,1,-46389,-74668
1610,1610,0,1,-50497,-49848
1611,1611,0,1,-52625,-35475
1612,1612,0,1,-51478,-32660
1613,1613,0,1,-47273,-38804
1614,1614,0,1,-41163,-49134
1615,1615,0,1,-34646,-58668
1616,1616,0,1,-28909,-63781
1617,1617,0,1,-24595,-62966
1618,1618,0,1,-21828,-56776
1619,1619,0,1,-20597,-47048
1620,1620,0,1,-20944,-36041
1621,1621,0,1,-23283,-25855
1622,1622,0,1,-28211,-18133
1623,1623,0,1,-36106,-14196
1624,1624,0,1,-46614,-15122
1625,1625,0,1,-58345,-21625
1626,1626,0,1,-68889,-33391
1627,1627,0,1,-75391,-48608
1628,1628,0,1,-75601,-63676
1629,1629,0,1,-68979,-73680
1630,1630,0,1,-57481,-73734
1631,1631,0,1,-45317,-60929
1632,1632,0,1,-37903,-35998
1633,1633,0,1,-39818,-3911
1634,1634,0,1,-52713,27002
1635,1635,0,1,-73941,47507
1636,1636,0,1,-96701,50598
1637,1637,0,1,-111960,34299
1638,1638,0,1,-111539,2849
1639,1639,0,1,-91523,-34416
1640,1640,0,1,-54467,-66199
1641,1641,0,1,-9420,-83210
1642,1642,0,1,30614,-81457
1643,1643,0,1,52932,-63649
1644,1644,0,1,49654,-37994
1645,1645,0,1,20673,-14768
1646,1646,0,1,-25852,-2235
1647,1647,0,1,-76158,-3543
1648,1648,0,1,-115389,-15811
1649,1649,0,1,-132574,-31776
1650,1650,0,1,-124031,-43105
1651,1651,0,1,-94058,-44224
1652,1652,0,1,-52941,-34722
1653,1653,0,1,-12948,-19470
1654,1654,0,1,15808,-6453
1655,1655,0,1,28278,-3251
1656,1656,0,1,25149,-13773
1657,1657,0,1,11345,-36539
1658,1658,0,1,-6737,-65123
1659,1659,0,1,-23893,-90662
1660,1660,0,1,-37622,-105187
1661,1661,0,1,-48008,-104434
1662,1662,0,1,-56518,-89131
1663,1663,0,1,-64218,-64239
1664,1664,0,1,-70657,-36821
1665,1665,0,1,-73895,-13323
1666,1666,0,1,-71524,2518
1667,1667,0,1,-62133,10503
1668,1668,0,1,-46429,13260
1669,1669,0,1,-27470,14583
1670,1670,0,1,-9680,17484
1671,1671,0,1,2608,22871
1672,1672,0,1,6825,29069
1673,1673,0,1,2905,32455
1674,1674,0,1,-6854,28941
1675,1675,0,1,-18883,15432
1676,1676,0,1,-29843,-8845
1677,1677,0,1,-37896,-41776
1678,1678,0,1,-43161,-78548
1679,1679,0,1,-47347,-112651
1680,1680,0,1,-52705,-137383
1681,1681,0,1,-60776,-147563
1682,1682,0,1,-71554,-140938
1683,1683,0,1,-83263,-118989
1684,1684,0,1,-92903,-86781
1685,1685,0,1,-97157,-51887
1686,1686,0,1,-93629,-22500
1687,1687,0,1,-81510,-5240
1688,1688,0,1,-61946,-3452
1689,1689,0,1,-37704,-16334
1690,1690,0,1,-12555,-39265
1691,1691,0,1,9714,-65136
1692,1692,0,1,25942,-86502
1693,1693,0,1,34110,-97504
1694,1694,0,1,33424,-95343
1695,1695,0,1,24030,-80662
1696,1696,0,1,6713,-57086
